side,entry_time,entry_price,units,sl_price,tp_price,trail_stop,entry_idx,entry_commission,entry_reason,exit_time,exit_price,exit_commission,pnl,exit_reason
long,2024-05-02 13:00:00+00:00,2306.2038022460933,4.340466350047165,2297.86805657087,2328.432457380022,2299.535205705915,4463,5.004999999999997,signal_prob=0.566,2024-05-02 13:00:00+00:00,2296.2595489312703,4.98341865155533,-43.16269688933452,SL
long,2024-05-02 13:30:00+00:00,2304.7524011230466,4.343199727277594,2295.613084019252,2329.1239133998324,2297.440947440011,4464,5.004999999999998,signal_prob=0.565,2024-05-02 13:30:00+00:00,2295.8327387768027,4.985630062465191,-38.739875069615024,TRAIL_STOP
long,2024-05-02 14:00:00+00:00,2303.301,4.345936549326378,2293.454555733817,2329.5581847098215,2310.5786621093753,4465,5.004999999999998,signal_prob=0.566,2024-05-03 06:00:00+00:00,2308.9612570458985,5.017299558987174,24.599117974352712,TRAIL_STOP
long,2024-05-04 09:00:00+00:00,2313.260998876953,4.3272246429865335,2308.3630923828127,2326.322082861328,2309.342673681641,4519,5.004999999999998,signal_prob=0.566,2024-05-05 05:00:00+00:00,2307.726133810064,4.993024697743474,-23.95060451304879,TRAIL_STOP
long,2024-05-05 06:00:00+00:00,2314.3120488769528,4.325259424223914,2308.1964727050777,2330.620252001953,2309.419587939453,4540,5.004999999999997,signal_prob=0.566,2024-05-05 06:00:00+00:00,2307.8029942278954,4.990923325018185,-28.153349963623832,TRAIL_STOP
long,2024-05-05 07:00:00+00:00,2314.362098876953,4.325165886901345,2308.165516845703,2330.8863176269533,2309.404833251953,4541,5.004999999999998,signal_prob=0.566,2024-05-05 07:00:00+00:00,2307.7882498686763,4.990783506261879,-28.43298747623879,TRAIL_STOP
long,2024-05-05 08:00:00+00:00,2314.412148876953,4.325072353624334,2308.134560986328,2331.152383251953,2309.390078564453,4542,5.004999999999997,signal_prob=0.566,2024-05-05 08:00:00+00:00,2307.7735055094577,4.990643693552834,-28.712612894325062,TRAIL_STOP
long,2024-05-05 09:00:00+00:00,2314.4621988769527,4.324978824392617,2308.103605126953,2331.4184488769524,2309.3753238769527,4543,5.004999999999997,signal_prob=0.566,2024-05-05 09:00:00+00:00,2307.7587611502386,4.990503886890661,-28.99222621867319,TRAIL_STOP
long,2024-05-05 10:00:00+00:00,2314.512248876953,4.324885299205932,2308.072649267578,2331.684514501953,2309.360569189453,4544,5.004999999999998,signal_prob=0.566,2024-05-05 10:00:00+00:00,2307.7440167910204,4.990364086274966,-29.271827450063782,TRAIL_STOP
long,2024-05-05 11:00:00+00:00,2314.562298876953,4.324791778064017,2308.041693408203,2331.9505801269524,2309.345814501953,4545,5.004999999999998,signal_prob=0.566,2024-05-05 11:00:00+00:00,2307.7292724318017,4.990224291705356,-29.551416589283313,TRAIL_STOP
long,2024-05-05 12:00:00+00:00,2314.612348876953,4.324698260966609,2308.0107375488283,2332.216645751953,2309.331059814453,4546,5.004999999999998,signal_prob=0.566,2024-05-05 12:00:00+00:00,2307.7145280725827,4.990084503181439,-29.830993637120137,TRAIL_STOP
long,2024-05-05 13:00:00+00:00,2314.662398876953,4.324604747913445,2307.979781689453,2332.482711376953,2309.316305126953,4547,5.004999999999997,signal_prob=0.566,2024-05-05 13:00:00+00:00,2307.699783713364,4.989944720702821,-30.110558594350735,TRAIL_STOP
long,2024-05-05 14:00:00+00:00,2314.7124488769527,4.324511238904265,2307.9488258300776,2332.7487770019525,2309.301550439453,4548,5.004999999999997,signal_prob=0.566,2024-05-05 14:00:00+00:00,2307.6850393541454,4.989804944269117,-30.390111461763347,TRAIL_STOP
long,2024-05-05 15:00:00+00:00,2314.762498876953,4.3244177339388035,2307.917869970703,2333.014842626953,2309.286795751953,4549,5.004999999999997,signal_prob=0.566,2024-05-05 15:00:00+00:00,2307.6702949949263,4.989665173879925,-30.66965224014611,TRAIL_STOP
long,2024-05-05 16:00:00+00:00,2314.812548876953,4.324324233016801,2307.8869141113278,2333.280908251953,2309.272041064453,4550,5.004999999999998,signal_prob=0.566,2024-05-05 16:00:00+00:00,2307.6555506357076,4.98952540953486,-30.94918093027533,TRAIL_STOP
long,2024-05-05 17:00:00+00:00,2314.8625988769527,4.324230736137993,2307.855958251953,2333.546973876953,2309.257286376953,4551,5.004999999999996,signal_prob=0.566,2024-05-05 17:00:00+00:00,2307.640806276489,4.989385651233527,-31.228697532938998,TRAIL_STOP
long,2024-05-05 18:00:00+00:00,2314.912648876953,4.324137243302119,2307.825002392578,2333.813039501953,2309.242531689453,4552,5.004999999999997,signal_prob=0.566,2024-05-05 18:00:00+00:00,2307.62606191727,4.989245898975534,-31.508202048925092,TRAIL_STOP
long,2024-05-05 19:00:00+00:00,2314.962698876953,4.324043754508917,2307.7940465332026,2334.079105126953,2309.2277770019527,4553,5.004999999999997,signal_prob=0.566,2024-05-05 19:00:00+00:00,2307.6113175580513,4.989106152760493,-31.78769447900969,TRAIL_STOP
long,2024-05-05 20:00:00+00:00,2315.012748876953,4.323950269758123,2307.763090673828,2334.3451707519534,2309.213022314453,4554,5.004999999999998,signal_prob=0.566,2024-05-05 21:00:00+00:00,2307.596573198833,4.988966412588008,-32.0671748239806,TRAIL_STOP
long,2024-05-05 22:00:00+00:00,2315.1128488769527,4.323763312382714,2307.7011789550775,2334.877302001953,2309.1835129394526,4556,5.004999999999997,signal_prob=0.566,2024-05-05 23:00:00+00:00,2306.085788129809,4.985484562961422,-39.03087407715079,SL
long,2024-05-06 00:00:00+00:00,2305.0026511230467,4.342728193879911,2297.4289694824215,2325.1991354980473,2314.7352036830357,4558,5.004999999999998,signal_prob=0.566,2024-05-06 07:00:00+00:00,2323.5714961031986,5.045319723311543,80.63944662309103,TP
long,2024-05-06 08:00:00+00:00,2333.931697753906,4.28890014632102,2324.814850306919,2358.2432909458707,2326.6382197963167,4566,5.004999999999997,signal_prob=0.566,2024-05-06 08:00:00+00:00,2325.009573042459,4.985866949009788,-38.26610198041917,TRAIL_STOP
long,2024-05-06 09:00:00+00:00,2329.5271511230467,4.297009371697708,2319.674245849609,2355.801565185547,2327.662939453125,4567,5.004999999999997,signal_prob=0.566,2024-05-06 15:30:00+00:00,2326.033575395508,4.997494036179012,-15.011927641970217,TRAIL_STOP
long,2024-05-06 16:00:00+00:00,2335.933697753906,4.285224366438573,2323.8320219029015,2368.2048333565845,2331.914338030134,4577,5.004999999999997,signal_prob=0.566,2024-05-07 02:00:00+00:00,2330.2819979935125,4.992890599237481,-24.218801525033324,TRAIL_STOP
long,2024-05-07 03:00:00+00:00,2332.33,4.29184549356223,2325.022901611328,2351.815595703125,2327.9257777622765,4592,5.004999999999997,signal_prob=0.565,2024-05-07 06:00:00+00:00,2326.296229717843,4.992051995102664,-25.896009794665623,TRAIL_STOP
long,2024-05-07 07:00:00+00:00,2331.0286511230465,4.294241512294309,2324.9590187290733,2347.2143375069754,2326.172945207868,4596,5.004999999999997,signal_prob=0.566,2024-05-07 07:00:00+00:00,2324.5446241462223,4.99107801109464,-27.843977810714755,TRAIL_STOP
long,2024-05-07 08:00:00+00:00,2329.927697753906,4.296270656660214,2323.7830705915176,2346.313370186942,2325.0119960239954,4597,5.004999999999997,signal_prob=0.565,2024-05-07 08:00:00+00:00,2322.1564224421036,4.988306248956535,-33.387502086925394,SL
long,2024-05-07 09:00:00+00:00,2326.2238022460933,4.3031113301887824,2319.8166672363277,2343.3094956054683,2321.0980942382807,4598,5.004999999999997,signal_prob=0.565,2024-05-07 09:00:00+00:00,2319.473325572314,4.990475973670439,-29.048052659114806,TRAIL_STOP
long,2024-05-07 10:00:00+00:00,2324.422197753906,4.306446569677694,2317.532919886997,2342.793605398995,2318.910775460379,4599,5.004999999999997,signal_prob=0.565,2024-05-07 12:00:00+00:00,2317.287537917557,4.9896374843109665,-30.72503137806182,TRAIL_STOP
long,2024-05-07 13:00:00+00:00,2326.8244999999997,4.302000430200041,2319.9995052315844,2345.024486049107,2321.3645041852674,4602,5.004999999999997,signal_prob=0.566,2024-05-07 14:00:00+00:00,2319.7395490323374,4.9897602689445835,-30.479462110829328,TRAIL_STOP
long,2024-05-07 14:30:00+00:00,2327.0747499999998,4.301537799763413,2318.621175955636,2349.617614118303,2320.311890764509,4605,5.004999999999997,signal_prob=0.566,2024-05-07 16:30:00+00:00,2318.6876724409735,4.986961334425148,-36.07733114969883,TRAIL_STOP
long,2024-05-07 17:00:00+00:00,2323.2208022460936,4.308673540768192,2313.3850827287947,2349.449387625558,2316.548514229911,4610,5.004999999999997,signal_prob=0.566,2024-05-08 01:00:00+00:00,2314.92693026995,4.987132206632933,-35.73558673412912,TRAIL_STOP
long,2024-05-09 15:30:00+00:00,2341.0387733154294,4.275879628351314,2328.1226312604626,2375.48181879534,2352.9743303571427,4665,5.004999999999997,signal_prob=0.565,2024-05-10 06:00:00+00:00,2373.818981522183,5.075082112242183,140.16422448437288,TP
long,2024-05-10 07:00:00+00:00,2377.5751511230465,4.21017186155894,2368.0876458914618,2402.8751650739396,2374.015705217634,4685,5.004999999999997,signal_prob=0.566,2024-05-10 12:00:00+00:00,2366.4299845393375,4.981538466628439,-46.92306674311836,SL
long,2024-05-10 13:00:00+00:00,2373.671348876953,4.217096020784846,2365.2070893205914,2396.242707693917,2366.8999412318635,4691,5.004999999999997,signal_prob=0.565,2024-05-10 13:00:00+00:00,2365.243111273001,4.98722865636907,-35.542687261854574,TRAIL_STOP
long,2024-05-10 13:30:00+00:00,2374.9725755615227,4.2147855107898655,2365.201178379603,2401.0296347133085,2367.155457815987,4692,5.004999999999997,signal_prob=0.565,2024-05-10 13:30:00+00:00,2365.498448995516,4.9850342943111,-39.93141137779487,TRAIL_STOP
long,2024-05-10 14:00:00+00:00,2376.2738022460935,4.212477531224885,2365.495272670201,2405.0165477818077,2367.650978585379,4693,5.004999999999997,signal_prob=0.566,2024-05-10 14:00:00+00:00,2363.8394259793317,4.978810234680733,-52.37953063852994,SL
long,2024-05-10 14:30:00+00:00,2372.92047668457,4.218430452412761,2360.9901483154295,2404.734685668945,2363.3762139892574,4694,5.004999999999998,signal_prob=0.565,2024-05-10 15:00:00+00:00,2361.7218506394647,4.98137968743307,-47.24062513385512,TRAIL_STOP
long,2024-05-10 15:30:00+00:00,2371.7193255615225,4.2205668656134305,2358.2247010149267,2407.7049910191117,2365.1713309151787,4696,5.004999999999997,signal_prob=0.566,2024-05-13 01:00:00+00:00,2363.515710983538,4.987688048066945,-34.62390386610407,TRAIL_STOP
long,2024-05-14 18:30:00+00:00,2364.7624244384765,4.232983362959565,2353.2446588483535,2395.4764660121373,2362.001395089286,4809,5.004999999999997,signal_prob=0.566,2024-05-15 05:00:00+00:00,2360.347994112723,4.995656894937069,-18.686210125858857,TRAIL_STOP
long,2024-05-15 06:00:00+00:00,2366.2638022460933,4.230297564666438,2361.62443282645,2378.6354540318075,2362.552306710379,4822,5.004999999999997,signal_prob=0.565,2024-05-15 06:00:00+00:00,2360.8985200956818,4.993651629992681,-22.69674001463421,TRAIL_STOP
long,2024-05-15 07:00:00+00:00,2366.3639999999996,4.230118443316411,2361.804987723214,2378.5213660714285,2362.716790178571,4823,5.004999999999997,signal_prob=0.581,2024-05-15 08:00:00+00:00,2376.8564011151784,5.027192049735993,44.384099471991675,TP
long,2024-05-15 09:00:00+00:00,2381.379,4.203446826397644,2376.4182020089283,2394.6077946428572,2377.410361607143,4825,5.004999999999997,signal_prob=0.581,2024-05-15 09:00:00+00:00,2374.7547092675222,4.991077573071713,-27.84485385656861,SL
long,2024-05-15 10:00:00+00:00,2377.3749999999995,4.210526315789472,2371.4177943638388,2393.2608816964284,2372.609235491071,4826,5.004999999999996,signal_prob=0.566,2024-05-15 10:00:00+00:00,2369.757801907784,4.988963793490069,-32.07241301985432,SL
long,2024-05-15 11:00:00+00:00,2373.8714999999997,4.216740459624709,2367.571455531529,2390.671618582589,2368.8314644252227,4827,5.004999999999998,signal_prob=0.565,2024-05-15 11:00:00+00:00,2367.173282400125,4.990877677419617,-28.244645160761635,TRAIL_STOP
long,2024-05-15 12:00:00+00:00,2370.8684999999996,4.222081486172682,2364.161307442801,2388.754346819196,2365.5027459542407,4828,5.004999999999997,signal_prob=0.565,2024-05-15 12:00:00+00:00,2362.506394527591,4.987347254649758,-35.30549070047932,SL
long,2024-05-15 13:00:00+00:00,2380.5781511230466,4.204860905439185,2373.581665004185,2399.235447440011,2374.980962227957,4829,5.004999999999997,signal_prob=0.565,2024-05-15 13:00:00+00:00,2371.9201578386824,4.986797171259508,-36.40565748097819,SL
long,2024-05-15 13:30:00+00:00,2373.17072668457,4.217985620438034,2363.8385472063337,2398.0565386265343,2365.704983101981,4830,5.004999999999998,signal_prob=0.566,2024-05-15 13:30:00+00:00,2362.1838602232892,4.981828777626321,-46.34244474735573,SL
long,2024-05-15 14:00:00+00:00,2365.7633022460936,4.231192524838111,2354.106127999442,2396.849100237165,2383.4457484654017,4831,5.004999999999998,signal_prob=0.565,2024-05-16 00:00:00+00:00,2395.1713058669993,5.067215462545592,124.43092509118819,TP
long,2024-05-16 01:00:00+00:00,2402.0996511230464,4.167187649904553,2392.40323563058,2427.956759102957,2394.342518729073,4848,5.004999999999996,signal_prob=0.566,2024-05-16 01:00:00+00:00,2392.6664789659626,4.9853451007437855,-39.30979851242329,TRAIL_STOP
long,2024-05-16 02:00:00+00:00,2398.7963022460935,4.172926225802171,2390.042749128069,2422.1391105608254,2391.793459751674,4849,5.004999999999997,signal_prob=0.566,2024-05-16 02:00:00+00:00,2390.119204329848,4.986895555270721,-36.20888945855487,TRAIL_STOP
long,2024-05-16 03:00:00+00:00,2394.5921511230467,4.18025257257499,2386.1814629952564,2417.0206527971536,2389.6999720982144,4850,5.004999999999998,signal_prob=0.565,2024-05-16 07:00:00+00:00,2388.0271821177457,4.991278385713356,-27.443228573284618,TRAIL_STOP
long,2024-05-16 08:00:00+00:00,2396.193848876953,4.177458349077842,2389.342042236328,2414.465333251953,2390.712403564453,4855,5.004999999999997,signal_prob=0.565,2024-05-16 08:00:00+00:00,2389.0389048819575,4.990055259735459,-29.88948052907787,TRAIL_STOP
long,2024-05-16 09:00:00+00:00,2393.0906511230464,4.182875393918919,2385.997786132812,2412.0049577636714,2387.416359130859,4856,5.004999999999997,signal_prob=0.566,2024-05-16 10:00:00+00:00,2384.327587682519,4.986672598779632,-36.654802440732006,SL
long,2024-05-16 11:00:00+00:00,2391.7893022460935,4.18515125500384,2384.369659388951,2411.5750165318077,2385.853587960379,4858,5.004999999999998,signal_prob=0.565,2024-05-16 12:00:00+00:00,2382.7006006273787,4.985981204507039,-38.03759098591976,SL
long,2024-05-16 13:00:00+00:00,2385.983697753906,4.1953346158329206,2378.3015078125,2406.469537597656,2379.837945800781,4860,5.004999999999997,signal_prob=0.565,2024-05-16 13:00:00+00:00,2376.636696757031,4.985393101581791,-39.21379683641479,SL
long,2024-05-16 13:30:00+00:00,2383.8815,4.199034222128908,2375.7492891322545,2405.5673956473215,2377.3757313058036,4861,5.004999999999997,signal_prob=0.565,2024-05-16 13:30:00+00:00,2374.086264629862,4.9844347357334895,-41.130528533017056,SL
long,2024-05-16 14:00:00+00:00,2381.7793022460933,4.202740359092149,2372.8435199497762,2405.6080550362717,2378.0485735212055,4862,5.004999999999997,signal_prob=0.565,2024-05-17 02:00:00+00:00,2376.3839395197406,4.993662345659005,-22.67530868198389,TRAIL_STOP
long,2024-05-17 15:00:00+00:00,2420.3178022460934,4.135820507005549,2409.662463413783,2448.732039132254,2411.7935311802453,4894,5.004999999999997,signal_prob=0.566,2024-05-17 15:00:00+00:00,2407.975699689393,4.979477639573214,-51.04472085356718,SL
long,2024-05-17 15:30:00+00:00,2417.5650522460933,4.140529741154215,2405.9454146205353,2448.550752580915,2430.860224609375,4895,5.004999999999996,signal_prob=0.565,2024-05-20 05:00:00+00:00,2446.836767054108,5.0656002028685805,121.2004057371688,TP
long,2024-05-20 06:00:00+00:00,2456.053697753906,4.075643789528818,2443.2508859514505,2490.1945292271203,2445.8114483119416,4962,5.004999999999997,signal_prob=0.566,2024-05-20 06:00:00+00:00,2441.5406103312844,4.975424912689549,-59.15017462089627,SL
long,2024-05-20 07:00:00+00:00,2445.042697753906,4.093998034960903,2431.7468153599325,2480.4983841378344,2434.890005859375,4963,5.004999999999997,signal_prob=0.566,2024-05-20 11:00:00+00:00,2430.0445925891804,4.974298893463736,-61.40221307252328,SL
long,2024-05-20 13:00:00+00:00,2419.7173488769527,4.136846811734382,2405.53159273856,2457.546031912667,2427.7299595424106,4969,5.004999999999996,signal_prob=0.565,2024-05-20 20:00:00+00:00,2426.030548570731,5.018058370012521,26.116740025048774,TRAIL_STOP
long,2024-05-20 21:00:00+00:00,2433.6812499999996,4.113110539845757,2420.8669538225445,2467.852706473214,2423.4298130580355,4984,5.004999999999998,signal_prob=0.565,2024-05-21 01:00:00+00:00,2421.733412188895,4.980428611185387,-49.14277762922289,TRAIL_STOP
long,2024-05-21 03:00:00+00:00,2419.617151123047,4.13701812096758,2408.935026576451,2448.102816580636,2411.07145148577,4990,5.004999999999998,signal_prob=0.565,2024-05-21 03:00:00+00:00,2407.2487720578474,4.979415895840136,-51.168208319726006,SL
long,2024-05-21 04:00:00+00:00,2419.3168022460936,4.137531715857432,2408.023942487444,2449.4310949358255,2423.4570835658483,4991,5.004999999999997,signal_prob=0.565,2024-05-21 15:30:00+00:00,2421.760663607352,5.01005577694568,10.111553891364792,TRAIL_STOP
long,2024-05-25 17:00:00+00:00,2338.654374697265,4.280239144484859,2333.5919662499996,2352.15413055664,2334.6044479394527,5128,5.004999999999997,signal_prob=0.565,2024-05-25 17:00:00+00:00,2332.970224825895,4.992835239608718,-24.329520782557346,TRAIL_STOP
long,2024-05-25 18:00:00+00:00,2338.7124307421873,4.280132892107361,2333.449023759765,2352.748182695312,2334.50170515625,5129,5.004999999999997,signal_prob=0.566,2024-05-25 18:00:00+00:00,2332.8675539626406,4.992491575322772,-25.016849354452233,TRAIL_STOP
long,2024-05-25 19:00:00+00:00,2338.7704867871093,4.280026645004937,2333.306081269531,2353.342234833984,2334.3989623730467,5130,5.004999999999997,signal_prob=0.566,2024-05-25 19:00:00+00:00,2332.7648830993853,4.992147928098598,-25.70414380279877,TRAIL_STOP
long,2024-05-25 20:00:00+00:00,2338.828542832031,4.2799204031771945,2333.163138779297,2353.936286972656,2334.2962195898435,5131,5.004999999999998,signal_prob=0.566,2024-05-25 20:00:00+00:00,2332.6622122361305,4.991804297934933,-26.391404130130297,TRAIL_STOP
long,2024-05-25 21:00:00+00:00,2338.886598876953,4.279814166623738,2333.0201962890624,2354.530339111328,2334.1934768066403,5132,5.004999999999998,signal_prob=0.566,2024-05-26 01:00:00+00:00,2332.5595413728756,4.991460684830502,-27.078630338993495,TRAIL_STOP
long,2024-05-26 02:00:00+00:00,2339.1768791015625,4.2792830629570275,2332.3054838378907,2357.5005998046877,2349.256201171875,5137,5.004999999999997,signal_prob=0.566,2024-05-28 06:00:00+00:00,2347.6117218310546,5.023047539815509,36.09507963102209,TRAIL_STOP
long,2024-05-28 07:00:00+00:00,2344.8424999999997,4.268943436499464,2341.6725362723214,2353.2957366071423,2342.306529017857,5190,5.004999999999997,signal_prob=0.566,2024-05-28 08:00:00+00:00,2340.033365496931,4.994735038413937,-20.52992317211905,SL
long,2024-05-28 09:00:00+00:00,2347.8455,4.26348326582818,2343.9049133649555,2358.3537310267857,2344.6930306919644,5192,5.004999999999997,signal_prob=0.581,2024-05-28 09:00:00+00:00,2342.2641799256,4.99310206763078,-23.795864738435643,SL
long,2024-05-28 10:00:00+00:00,2346.944697753906,4.265119672218887,2342.7212393275668,2358.207253557477,2343.5659310128344,5193,5.004999999999997,signal_prob=0.581,2024-05-28 12:00:00+00:00,2356.556508479987,5.025497761506724,40.99552301345205,TP
long,2024-05-28 13:00:00+00:00,2356.5541511230467,4.247727553907301,2351.806090297154,2369.2156466587608,2352.7557024623325,5196,5.004999999999997,signal_prob=0.566,2024-05-28 13:30:00+00:00,2350.1598260339456,4.991419324565189,-27.161350869615628,SL
long,2024-05-29 00:00:00+00:00,2362.8605,4.236390595212877,2353.731881487165,2387.203482700893,2355.557605189732,5214,5.004999999999998,signal_prob=0.565,2024-05-29 02:00:00+00:00,2353.908714866099,4.986038370824186,-37.92325835162277,TRAIL_STOP
long,2024-05-29 03:00:00+00:00,2358.956697753906,4.243401334806643,2351.5638013741627,2378.6710880998885,2353.415691266741,5217,5.004999999999998,signal_prob=0.565,2024-05-29 06:00:00+00:00,2349.917706713201,4.985821966676282,-38.35606664743391,SL
long,2024-05-29 07:00:00+00:00,2358.3559999999998,4.244482173174871,2352.0077726353234,2375.284606305803,2353.2774181082586,5221,5.004999999999998,signal_prob=0.565,2024-05-29 07:00:00+00:00,2350.3613671944786,4.988033461787942,-33.93307642411365,SL
long,2024-05-29 08:00:00+00:00,2353.451197753906,4.253328052671485,2347.0387003696983,2370.5511907784594,2348.32119984654,5222,5.004999999999997,signal_prob=0.565,2024-05-29 08:00:00+00:00,2345.3957732794393,4.9878688185532845,-34.262362893425625,SL
long,2024-05-29 09:00:00+00:00,2348.1458488769526,4.262937928147639,2341.6047852957586,2365.5886850934703,2342.9129980119974,5223,5.004999999999997,signal_prob=0.565,2024-05-29 09:00:00+00:00,2339.9656619460516,4.98756418543646,-34.87162912707581,SL
long,2024-05-29 10:00:00+00:00,2348.446197753906,4.262392729956399,2341.626552280971,2366.6319190150666,2342.9904813755575,5224,5.004999999999997,signal_prob=0.566,2024-05-29 11:00:00+00:00,2339.987413694374,4.9869726701601875,-36.054659679619455,SL
long,2024-05-29 12:00:00+00:00,2344.0416511230464,4.270401933858187,2337.039841866629,2362.7131424734926,2338.4402037179125,5226,5.004999999999997,signal_prob=0.566,2024-05-29 12:00:00+00:00,2335.403913977322,4.986556695294367,-36.88660941125957,SL
long,2024-05-29 13:00:00+00:00,2340.2378022460935,4.277343093250046,2332.748500837053,2360.209272670201,2338.882958984375,5227,5.004999999999997,signal_prob=0.565,2024-05-29 15:00:00+00:00,2337.2457409130857,4.998600963561336,-12.798072877321305,TRAIL_STOP
long,2024-06-03 17:30:00+00:00,2371.8695,4.220299641274529,2359.7623179059706,2404.1553189174106,2364.6128208705354,5377,5.004999999999998,signal_prob=0.564,2024-06-04 06:00:00+00:00,2362.957591895926,4.986194538712651,-37.61092257469496,TRAIL_STOP
long,2024-06-04 07:00:00+00:00,2366.8644999999997,4.229223937407484,2361.2394869210375,2381.864534877232,2362.3644895368298,5393,5.004999999999997,signal_prob=0.565,2024-06-04 07:00:00+00:00,2359.5866192801927,4.989610106323095,-30.77978735380394,SL
long,2024-06-04 08:00:00+00:00,2361.959697753906,4.2380062663723495,2355.8311184779573,2378.3025758231024,2357.056834333147,5394,5.004999999999996,signal_prob=0.565,2024-06-04 08:00:00+00:00,2354.182036695023,4.9885191118473635,-32.96177630526653,SL
long,2024-06-04 09:00:00+00:00,2355.653348876953,4.249351885655085,2349.256912458147,2372.710512660435,2350.536199741908,5395,5.004999999999998,signal_prob=0.565,2024-06-04 09:00:00+00:00,2347.6124326194263,4.9879156586693405,-34.168682661315,SL
long,2024-06-04 10:00:00+00:00,2352.2498022460936,4.255500410900978,2345.521212506975,2370.192708217076,2346.866930454799,5396,5.004999999999997,signal_prob=0.565,2024-06-04 11:00:00+00:00,2343.87934765822,4.987189763530935,-35.620472938124124,SL
long,2024-06-04 12:00:00+00:00,2350.147848876953,4.259306496305497,2342.829999581473,2369.6621136648996,2344.293569440569,5398,5.004999999999997,signal_prob=0.565,2024-06-04 13:00:00+00:00,2341.1900185817663,4.985922927615452,-38.1541447690913,SL
long,2024-06-04 14:00:00+00:00,2346.5441511230465,4.265847712777639,2336.644135428292,2372.944192975725,2338.624138567243,5401,5.004999999999996,signal_prob=0.566,2024-06-04 14:00:00+00:00,2335.0084845334923,4.980395301531789,-49.209396936415374,SL
long,2024-06-04 14:30:00+00:00,2343.7914011230464,4.270857890853095,2332.3539142020086,2374.291366245814,2353.9698939732143,5402,5.004999999999997,signal_prob=0.566,2024-06-05 06:00:00+00:00,2352.322115047433,5.023216733439285,36.433466878576105,TRAIL_STOP
long,2024-06-05 16:30:00+00:00,2375.6232499999996,4.213631096597491,2363.3393188127784,2408.380399832589,2388.6456333705355,5437,5.004999999999997,signal_prob=0.566,2024-06-06 04:00:00+00:00,2386.973581427176,5.028913054729117,47.82610945823898,TRAIL_STOP
long,2024-06-06 05:00:00+00:00,2390.988697753906,4.186552621266419,2383.3601315569194,2411.33154094587,2384.8858447963166,5453,5.004999999999997,signal_prob=0.566,2024-06-06 06:00:00+00:00,2381.6917794648293,4.9855389811835815,-38.92203763283305,SL
long,2024-06-06 17:30:00+00:00,2394.44197668457,4.180514749353082,2382.0400994175498,2427.513649396624,2391.1042236328126,5469,5.004999999999997,signal_prob=0.566,2024-06-07 02:00:00+00:00,2389.4304506762696,4.994524620802764,-20.950758394465897,TRAIL_STOP
long,2024-06-07 03:00:00+00:00,2398.195848876953,4.173971031051347,2391.633427350725,2415.69563961356,2393.4528390066966,5481,5.004999999999998,signal_prob=0.566,2024-06-07 05:00:00+00:00,2391.777422019392,4.991604836115807,-26.790327768381196,TRAIL_STOP
long,2024-06-07 07:00:00+00:00,2396.5941511230467,4.176760589734936,2388.1299308035714,2419.1654053083143,2389.8227748674663,5485,5.004999999999997,signal_prob=0.565,2024-06-07 08:00:00+00:00,2386.458239852009,4.983832362631037,-42.335274737921296,SL
long,2024-06-07 10:00:00+00:00,2359.8574999999996,4.241781548250263,2348.211128976004,2390.914489397321,2350.540403180803,5488,5.004999999999997,signal_prob=0.565,2024-06-07 10:00:00+00:00,2348.895024898576,4.9817497876958114,-46.50042460837105,TRAIL_STOP
long,2024-06-07 11:00:00+00:00,2354.0516511230467,4.252243146502129,2341.698139857701,2386.994347830636,2344.1688421107697,5489,5.004999999999997,signal_prob=0.566,2024-06-07 12:00:00+00:00,2340.0589511598005,4.975249818740111,-59.50036251977422,SL
long,2024-06-07 13:30:00+00:00,2334.5322733154294,4.287796795280156,2318.4608970598492,2377.3892766636436,2321.675172310965,5492,5.004999999999997,signal_prob=0.566,2024-06-07 15:30:00+00:00,2320.0499996903472,4.973951476780999,-62.09704643799754,TRAIL_STOP
long,2024-06-10 17:30:00+00:00,2332.380098876953,4.291753305912632,2322.603300083705,2358.451562325614,2324.5586598423547,5579,5.004999999999997,signal_prob=0.566,2024-06-11 01:00:00+00:00,2320.9774777736466,4.980531381591906,-48.93723681618482,SL
long,2024-06-11 02:00:00+00:00,2322.3199999999997,4.3103448275862055,2316.66283883231,2337.405763113839,2317.794271065848,5590,5.004999999999998,signal_prob=0.566,2024-06-11 02:00:00+00:00,2315.0411748451274,4.989312876821394,-31.37424635720803,SL
long,2024-06-11 03:00:00+00:00,2321.319,4.312203536006898,2315.4636402413503,2336.9332926897323,2316.6347121930803,5591,5.004999999999998,signal_prob=0.566,2024-06-11 05:00:00+00:00,2313.8428156931814,4.988880585798147,-32.23882840370243,SL
long,2024-06-11 06:00:00+00:00,2318.8165,4.316857327865312,2313.5236140834263,2332.9308624441965,2318.3856166294645,5594,5.004999999999998,signal_prob=0.566,2024-06-11 12:00:00+00:00,2331.2978108404855,5.031940019081555,53.880038163114804,TP
long,2024-06-11 13:00:00+00:00,2337.5351511230465,4.282288544491314,2330.919092773437,2355.1779733886715,2332.242304443359,5600,5.004999999999997,signal_prob=0.566,2024-06-11 13:00:00+00:00,2329.287449408496,4.987340480714696,-35.31903857060165,SL
long,2024-06-11 15:00:00+00:00,2334.2318022460936,4.288348736559909,2325.7139451032363,2356.9460879603794,2327.417516531808,5602,5.004999999999997,signal_prob=0.566,2024-06-11 15:00:00+00:00,2325.7883242702355,4.986895710945027,-36.20857810994232,TRAIL_STOP
