entry_idx,entry_date,entry_price,position_size_frac,shares,fee_entry,exit_idx,exit_date,exit_price,pnl,return,fee_exit
4515,2024-04-16 02:00:00+00:00,2403.801397705078,0.1,0.40282002791023885,0.48414967305711537,4517,2024-04-16 04:00:00+00:00,2401.198702392578,-2.0161929356381756,-0.002082200038375658,0.4836254641579038
4523,2024-04-16 10:00:00+00:00,2387.5931022949217,0.1,0.40547014727515535,0.4840488634103335,4523,2024-04-16 10:00:00+00:00,2385.2067023925783,-1.9352278397213023,-0.0019990004997499484,0.4835650564504032
4526,2024-04-16 13:00:00+00:00,2383.8913011474606,0.1,0.4060185980672879,0.4839521020183474,4526,2024-04-16 13:00:00+00:00,2381.5086011962894,-1.9348409875793107,-0.0019990004997498265,0.4834683917714526
4529,2024-04-16 14:30:00+00:00,2402.300647705078,0.1,0.40282664905510157,0.48385535996896833,4533,2024-04-16 16:30:00+00:00,2406.496101196289,0.7214847309575855,0.000745558270764901,0.4847003802045339
4537,2024-04-16 18:30:00+00:00,2408.903801147461,0.1,0.4017523937444232,0.4838914342055162,4537,2024-04-16 18:30:00+00:00,2406.496101196289,-1.934598437603196,-0.0019990004997500555,0.4834077845961154
4543,2024-04-16 23:00:00+00:00,2399.999448852539,0.1,0.4031623461538232,0.4837947042836361,4543,2024-04-16 23:00:00+00:00,2397.600648803711,-1.9342117112788464,-0.0019990004997500646,0.48331115135581637
4546,2024-04-17 02:00:00+00:00,2399.799397705078,0.1,0.40311535552565875,0.4836979936980721,4546,2024-04-17 02:00:00+00:00,2397.400797607422,-1.9338250622609028,-0.001999000499749861,0.4832145374325069
4551,2024-04-17 08:00:00+00:00,2410.2045,0.1,0.4012948299158508,0.4836013024449591,4552,2024-04-17 09:00:00+00:00,2407.095898803711,-2.2140444604367016,-0.0022891216889233796,0.48297756965078864
4567,2024-04-17 18:30:00+00:00,2390.444625,0.0,0.0,0.0,4567,2024-04-17 18:30:00+00:00,2388.055375,-0.0,,0.0
4573,2024-04-17 23:00:00+00:00,2383.9914488525387,0.0,0.0,0.0,4575,2024-04-18 01:00:00+00:00,2380.909047607422,-0.0,,0.0
4577,2024-04-18 03:00:00+00:00,2390.6947499999997,0.0,0.0,0.0,4581,2024-04-18 07:00:00+00:00,2391.403797607422,0.0,,0.0
4590,2024-04-18 14:30:00+00:00,2398.3985511474607,0.0,0.0,0.0,4594,2024-04-18 16:30:00+00:00,2400.29925,0.0,,0.0
4621,2024-04-19 14:30:00+00:00,2409.003826721191,0.1,0.40140293249761994,0.4834906002219372,4625,2024-04-19 16:30:00+00:00,2410.3942976074222,-0.4091211787038236,-0.00042309114025797424,0.48376966976758007
4629,2024-04-19 18:30:00+00:00,2409.003948852539,0.1,0.4013859291457695,0.48347014416300205,4629,2024-04-19 18:30:00+00:00,2406.596148803711,-1.9329141195921595,-0.0019990004997500707,0.48298691563310403
4633,2024-04-19 21:00:00+00:00,2407.7352191015625,0.1,0.4015171557256129,0.4833734984570224,4633,2024-04-19 21:00:00+00:00,2405.328687148438,-1.9325277299629526,-0.0019990004997499644,0.4828903665245317
4699,2024-04-22 14:00:00+00:00,2356.377551147461,0.0,0.0,0.0,4700,2024-04-22 14:30:00+00:00,2350.7240744018554,-0.0,,0.0
4706,2024-04-22 17:30:00+00:00,2343.8713011474606,0.0,0.0,0.0,4706,2024-04-22 17:30:00+00:00,2341.5286011962894,-0.0,,0.0
4710,2024-04-22 19:30:00+00:00,2343.3711732788083,0.0,0.0,0.0,4710,2024-04-22 19:30:00+00:00,2341.0289732055667,-0.0,,0.0
4714,2024-04-22 23:00:00+00:00,2348.573602294922,0.0,0.0,0.0,4715,2024-04-23 00:00:00+00:00,2345.026851196289,-0.0,,0.0
4719,2024-04-23 04:00:00+00:00,2319.959448852539,0.0,0.0,0.0,4721,2024-04-23 06:00:00+00:00,2314.2422023925783,-0.0,,0.0
4729,2024-04-23 13:30:00+00:00,2339.569102294922,0.0,0.0,0.0,4729,2024-04-23 13:30:00+00:00,2337.230702392578,-0.0,,0.0
4733,2024-04-23 15:30:00+00:00,2341.720201721191,0.0,0.0,0.0,4735,2024-04-23 16:30:00+00:00,2341.028851196289,-0.0,,0.0
4750,2024-04-24 04:00:00+00:00,2341.069852294922,0.1,0.4128683914294773,0.4832768720705242,4750,2024-04-24 04:00:00+00:00,2338.729952392578,-1.9321414175733551,-0.0019990004997501713,0.48279383671613085
4762,2024-04-24 14:30:00+00:00,2340.719823852539,0.1,0.4128475865209616,0.48318026499964556,4762,2024-04-24 14:30:00+00:00,2338.380273803711,-1.9317551824072163,-0.001999000499749957,0.48269732620404376
4766,2024-04-24 16:30:00+00:00,2339.3190994262695,0.05,0.20650610571212966,0.2415418386202626,4766,2024-04-24 16:30:00+00:00,2336.9809494018555,-0.9656845122249379,-0.001999000499750125,0.24130041749220635
4776,2024-04-24 23:00:00+00:00,2329.364051147461,0.0,0.0,0.0,4776,2024-04-24 23:00:00+00:00,2327.035851196289,-0.0,,0.0
4782,2024-04-25 05:00:00+00:00,2332.465698852539,0.0,0.0,0.0,4786,2024-04-25 09:00:00+00:00,2336.031351196289,0.0,,0.0
4789,2024-04-25 12:00:00+00:00,2344.271647705078,0.0,0.0,0.0,4790,2024-04-25 13:00:00+00:00,2329.934547607422,-0.0,,0.0
4793,2024-04-25 14:30:00+00:00,2345.52215057373,0.05,0.20593938662943786,0.24151769650745697,4793,2024-04-25 14:30:00+00:00,2343.177800598144,-0.9655879920337886,-0.0019990004997500785,0.24127629950944854
4799,2024-04-25 17:30:00+00:00,2346.0724744262693,0.1,0.4117410002292674,0.48298711361531227,4801,2024-04-25 19:30:00+00:00,2343.7775982055664,-1.9103964104299476,-0.0019776888001524747,0.48251466630005496
4805,2024-04-25 23:00:00+00:00,2343.67125,0.1,0.41208133930455537,0.48289159379479074,4805,2024-04-25 23:00:00+00:00,2341.32875,-1.930601074641737,-0.0019990004997500165,0.4824089435261303
4809,2024-04-26 03:00:00+00:00,2348.1735,0.1,0.41120902160002964,0.48279506374105857,4816,2024-04-26 10:00:00+00:00,2358.520101196289,3.286898319452238,0.0034040305776770812,0.48492237161846447
4824,2024-04-26 15:30:00+00:00,2348.0734744262695,0.1,0.41136652146290953,0.48295940865703124,4824,2024-04-26 15:30:00+00:00,2345.7265744018555,-1.9308721985288457,-0.0019990004997501097,0.48247669060739906
4828,2024-04-26 17:30:00+00:00,2352.5757244262695,0.1,0.4104971925312731,0.48286286504710485,4830,2024-04-26 18:30:00+00:00,2350.874023803711,-1.6639197865190636,-0.0017229734433571971,0.4825135933830604
4890,2024-04-29 05:00:00+00:00,2342.770897705078,0.0,0.0,0.0,4890,2024-04-29 05:00:00+00:00,2340.429297607422,-0.0,,0.0
4894,2024-04-29 09:00:00+00:00,2355.877301147461,0.0,0.0,0.0,4895,2024-04-29 10:00:00+00:00,2351.5236011962893,-0.0,,0.0
4900,2024-04-29 14:00:00+00:00,2350.5746022949215,0.0,0.0,0.0,4905,2024-04-29 16:30:00+00:00,2353.0229732055664,0.0,,0.0
4913,2024-04-29 21:00:00+00:00,2348.123426147461,0.1,0.4112046783246568,0.48277966905777886,4913,2024-04-29 21:00:00+00:00,2345.776476196289,-1.9301535994314776,-0.0019990004997502055,0.48229713065792096
4926,2024-04-30 11:00:00+00:00,2324.861801147461,0.0,0.0,0.0,4926,2024-04-30 11:00:00+00:00,2322.538101196289,-0.0,,0.0
4937,2024-04-30 17:30:00+00:00,2305.1020482788085,0.0,0.0,0.0,4937,2024-04-30 17:30:00+00:00,2302.7980982055665,-0.0,,0.0
4941,2024-04-30 19:30:00+00:00,2300.74977557373,0.0,0.0,0.0,4941,2024-04-30 19:30:00+00:00,2298.450175598144,-0.0,,0.0
4945,2024-04-30 23:00:00+00:00,2303.151,0.0,0.0,0.0,4945,2024-04-30 23:00:00+00:00,2300.849,-0.0,,0.0
4956,2024-05-01 10:00:00+00:00,2304.951948852539,0.0,0.0,0.0,4964,2024-05-01 15:30:00+00:00,2315.0418511962894,0.0,,0.0
4970,2024-05-01 18:30:00+00:00,2329.714323852539,0.1,0.41437111532165616,0.4826831613778073,4970,2024-05-01 18:30:00+00:00,2327.385773803711,-1.9297677616304534,-0.0019990004997501656,0.4822007194373997
4974,2024-05-01 21:00:00+00:00,2331.465076721191,0.1,0.4139771835385172,0.4825866729897258,4978,2024-05-02 01:00:00+00:00,2332.5331011962894,-0.5232566507101073,-0.000542137485343744,0.48280774187180153
4993,2024-05-02 14:30:00+00:00,2312.4555767211914,0.1,0.41735764787439356,0.4825605101571903,4993,2024-05-02 14:30:00+00:00,2310.1442767944336,-1.9292774019277852,-0.0019990004997501123,0.4820781908067084
4999,2024-05-02 18:30:00+00:00,2316.0573522949217,0.0,0.0,0.0,4999,2024-05-02 18:30:00+00:00,2313.7424523925783,-0.0,,0.0
5003,2024-05-02 21:00:00+00:00,2314.50665057373,0.0,0.0,0.0,5003,2024-05-02 21:00:00+00:00,2312.193300598144,-0.0,,0.0
5011,2024-05-03 05:00:00+00:00,2316.0573522949217,0.0,0.0,0.0,5011,2024-05-03 05:00:00+00:00,2313.7424523925783,-0.0,,0.0
5015,2024-05-03 09:00:00+00:00,2311.355051147461,0.0,0.0,0.0,5016,2024-05-03 10:00:00+00:00,2306.745952392578,-0.0,,0.0
5020,2024-05-03 13:30:00+00:00,2300.1495,0.0,0.0,0.0,5028,2024-05-03 17:30:00+00:00,2308.395273803711,0.0,,0.0
5032,2024-05-03 19:30:00+00:00,2311.3050994262694,0.0,0.0,0.0,5032,2024-05-03 19:30:00+00:00,2308.9949494018556,-0.0,,0.0
5036,2024-05-03 23:00:00+00:00,2311.285162705078,0.0,0.0,0.0,5084,2024-05-05 23:00:00+00:00,2301.5486011962894,-0.0,,0.0
5087,2024-05-06 02:00:00+00:00,2321.260147705078,0.1,0.41569149133420796,0.4824640462870939,5088,2024-05-06 03:00:00+00:00,2317.040851196289,-2.7179767878647736,-0.0028167661495002065,0.4815870834580341
5092,2024-05-06 07:00:00+00:00,2332.765897705078,0.1,0.41352469008759446,0.4823281474477007,5093,2024-05-06 08:00:00+00:00,2325.936547607422,-3.787349125086802,-0.0039261124870360875,0.4809160950063844
5099,2024-05-06 13:30:00+00:00,2334.416625,0.1,0.4130700362806458,0.4821387799914464,5099,2024-05-06 13:30:00+00:00,2332.083375,-1.9275913243035014,-0.001999000499749988,0.4816568821603705
5103,2024-05-06 15:30:00+00:00,2335.01690057373,0.1,0.41288129461229167,0.48204240042523117,5105,2024-05-06 16:30:00+00:00,2332.7830982055666,-1.8859188669188482,-0.001956175292106249,0.48158125281839353
5109,2024-05-06 18:30:00+00:00,2335.5672244262696,0.1,0.4127032606396293,0.4819481044818852,5109,2024-05-06 18:30:00+00:00,2333.2328244018554,-1.9268290034258877,-0.001999000499750187,0.4814663972310287
5115,2024-05-06 23:00:00+00:00,2335.767397705078,0.1,0.4125853999890054,0.481851763031714,5115,2024-05-06 23:00:00+00:00,2333.432797607422,-1.926443830211738,-0.0019990004997501123,0.481370152074161
5130,2024-05-07 13:30:00+00:00,2325.912375,0.05,0.20712536122097178,0.24087772042010167,5130,2024-05-07 13:30:00+00:00,2323.587625,-0.9630293669968601,-0.001999000499750025,0.24063696307835247
5134,2024-05-07 15:30:00+00:00,2323.210951721191,0.0,0.0,0.0,5134,2024-05-07 15:30:00+00:00,2320.888901794434,-0.0,,0.0
5137,2024-05-07 17:00:00+00:00,2323.461198852539,0.0,0.0,0.0,5142,2024-05-07 19:30:00+00:00,2321.638648803711,-0.0,,0.0
5145,2024-05-08 00:00:00+00:00,2323.361051147461,0.0,0.0,0.0,5145,2024-05-08 00:00:00+00:00,2321.038851196289,-0.0,,0.0
5155,2024-05-08 10:00:00+00:00,2324.361551147461,0.0,0.0,0.0,5156,2024-05-08 11:00:00+00:00,2321.238702392578,-0.0,,0.0
5161,2024-05-08 14:30:00+00:00,2327.062974426269,0.0,0.0,0.0,5163,2024-05-08 15:30:00+00:00,2325.386773803711,-0.0,,0.0
5172,2024-05-08 22:00:00+00:00,2317.758397705078,0.0,0.0,0.0,5173,2024-05-08 23:00:00+00:00,2314.6421488037113,-0.0,,0.0
5175,2024-05-09 01:00:00+00:00,2317.8583011474607,0.0,0.0,0.0,5180,2024-05-09 06:00:00+00:00,2319.739452392578,0.0,,0.0
5183,2024-05-09 09:00:00+00:00,2315.5571022949216,0.0,0.0,0.0,5183,2024-05-09 09:00:00+00:00,2313.2427023925784,-0.0,,0.0
5186,2024-05-09 12:00:00+00:00,2334.766897705078,0.0,0.0,0.0,5187,2024-05-09 13:00:00+00:00,2330.034351196289,-0.0,,0.0
5190,2024-05-09 14:30:00+00:00,2339.8693011474606,0.1,0.4117386292778204,0.48170728937185353,5190,2024-05-09 14:30:00+00:00,2337.5306011962894,-1.9258662243749871,-0.0019990004997498764,0.4812258228157599
5196,2024-05-09 17:30:00+00:00,2344.1715,0.1,0.4109008202348973,0.4816109960606348,5207,2024-05-10 02:00:00+00:00,2355.32175,3.616134055267541,0.003754206283542029,0.48390181949604694
5210,2024-05-10 05:00:00+00:00,2365.182,0.1,0.4074035763534461,0.48179180276339817,5212,2024-05-10 07:00:00+00:00,2372.31325,1.9402604999669293,0.0020135881192231146,0.4832444511403335
5215,2024-05-10 10:00:00+00:00,2382.790897705078,0.1,0.4044742795119076,0.4818888157883965,5216,2024-05-10 11:00:00+00:00,2377.710452392578,-3.017659634221073,-0.003131074570888325,0.48086136105971006
5223,2024-05-10 15:30:00+00:00,2374.386551147461,0.1,0.4057788590268739,0.4817379328066854,5227,2024-05-10 17:30:00+00:00,2373.912425598144,-1.1557697949884114,-0.0011995835456164975,0.48164173774446684
5235,2024-05-10 23:00:00+00:00,2368.137388088379,0.1,0.4068008441906832,0.48168014431693607,5283,2024-05-12 23:00:00+00:00,2365.416797607422,-2.06954542373217,-0.002148256937876237,0.4811267750647608
5296,2024-05-13 12:00:00+00:00,2354.276647705078,0.0,0.0,0.0,5297,2024-05-13 13:00:00+00:00,2348.925047607422,-0.0,,0.0
5304,2024-05-13 16:30:00+00:00,2343.4710767211914,0.0,0.0,0.0,5304,2024-05-13 16:30:00+00:00,2341.1287767944336,-0.0,,0.0
5308,2024-05-13 19:30:00+00:00,2344.0714744262696,0.0,0.0,0.0,5308,2024-05-13 19:30:00+00:00,2341.7285744018554,-0.0,,0.0
5312,2024-05-13 23:00:00+00:00,2345.272147705078,0.0,0.0,0.0,5313,2024-05-14 00:00:00+00:00,2340.829,-0.0,,0.0
5318,2024-05-14 05:00:00+00:00,2351.275147705078,0.0,0.0,0.0,5319,2024-05-14 06:00:00+00:00,2342.5281011962893,-0.0,,0.0
5322,2024-05-14 09:00:00+00:00,2352.67575,0.0,0.0,0.0,5323,2024-05-14 11:00:00+00:00,2348.125398803711,-0.0,,0.0
5326,2024-05-14 13:30:00+00:00,2360.3295994262694,0.0,0.0,0.0,5326,2024-05-14 13:30:00+00:00,2357.9704494018556,-0.0,,0.0
5332,2024-05-14 16:30:00+00:00,2361.9804488525388,0.1,0.4077736268136357,0.4815766670457495,5336,2024-05-14 18:30:00+00:00,2361.4686994018557,-1.1717269246516517,-0.0012165528407342236,0.481472328080987
5340,2024-05-14 21:00:00+00:00,2364.3315994262693,0.1,0.40731856801843064,0.4815180806995169,5340,2024-05-14 21:00:00+00:00,2361.9684494018557,-1.9251097679139626,-0.0019990004997499713,0.48103680325753845
5346,2024-05-15 03:00:00+00:00,2367.3830511474607,0.1,0.4067122344039576,0.4814218252111212,5347,2024-05-15 04:00:00+00:00,2361.0188511962892,-3.5499474337655883,-0.003686940690951024,0.4801276262199539
5350,2024-05-15 07:00:00+00:00,2369.1839999999997,0.1,0.4062532313568157,0.481244327839433,5352,2024-05-15 09:00:00+00:00,2373.712452392578,0.8762899126428477,0.0009104418088177671,0.4821641770481982
5359,2024-05-15 14:30:00+00:00,2382.6407982788087,0.1,0.403995552063695,0.4812881423350651,5365,2024-05-15 17:30:00+00:00,2391.903425598144,2.7776129226463517,0.002885602904291606,0.48315917245378276
5369,2024-05-15 19:30:00+00:00,2393.04590057373,0.1,0.4023550261746136,0.48142702298119744,5369,2024-05-15 19:30:00+00:00,2390.6540505981443,-1.9247457190650819,-0.001999000499749943,0.4809458365514312
5373,2024-05-15 23:00:00+00:00,2397.69825,0.1,0.4014940459628264,0.4813307856952442,5375,2024-05-16 01:00:00+00:00,2395.201702392578,-1.9645093967331153,-0.0020407061579237416,0.4808296111953229
5379,2024-05-16 05:00:00+00:00,2395.6972499999997,0.1,0.40174739126607717,0.4812325602254075,5379,2024-05-16 05:00:00+00:00,2393.3027500000003,-1.9239682567730125,-0.001999000499749885,0.4807515681612143
5392,2024-05-16 15:30:00+00:00,2387.393051147461,0.1,0.4030642223586255,0.4811363618125688,5394,2024-05-16 16:30:00+00:00,2385.006851196289,-1.923583655422564,-0.0019990004997501253,0.48065546589871316
5404,2024-05-16 23:00:00+00:00,2383.291147705078,0.0,0.0,0.0,5404,2024-05-16 23:00:00+00:00,2380.909047607422,-0.0,,0.0
5406,2024-05-17 02:00:00+00:00,2380.289647705078,0.0,0.0,0.0,5406,2024-05-17 02:00:00+00:00,2377.910547607422,-0.0,,0.0
5408,2024-05-17 04:00:00+00:00,2383.791397705078,0.0,0.0,0.0,5411,2024-05-17 07:00:00+00:00,2386.606148803711,0.0,,0.0
5416,2024-05-17 12:00:00+00:00,2398.998948852539,0.0,0.0,0.0,5420,2024-05-17 14:30:00+00:00,2413.842523803711,0.0,,0.0
5424,2024-05-17 16:30:00+00:00,2416.857727294922,0.1,0.3980707488050643,0.48104018262979775,5428,2024-05-17 18:30:00+00:00,2420.2892500000003,0.4032254530861473,0.0004191182645925282,0.48172317703617384
5434,2024-05-17 23:00:00+00:00,2421.1540149902344,0.1,0.3973810347660947,0.48106034390245206,5485,2024-05-20 02:00:00+00:00,2436.881047607422,5.284378995165551,0.0054924284054445995,0.48418515615006114
5498,2024-05-20 14:00:00+00:00,2428.313647705078,0.1,0.3964270128836898,0.48132456285221037,5505,2024-05-20 17:30:00+00:00,2438.2303482055663,2.966633207387825,0.003081738847700074,0.48329018683074576
5513,2024-05-20 23:00:00+00:00,2431.315147705078,0.05,0.19802981730568445,0.2407364472562899,5513,2024-05-20 23:00:00+00:00,2428.885047607422,-0.962464556746671,-0.0019990004997498855,0.24049583111710326
5526,2024-05-21 12:00:00+00:00,2431.415051147461,0.0,0.0,0.0,5530,2024-05-21 14:30:00+00:00,2429.134922607422,-0.0,,0.0
5538,2024-05-21 18:30:00+00:00,2427.263073852539,0.0,0.0,0.0,5540,2024-05-21 19:30:00+00:00,2425.1368005981444,-0.0,,0.0
5544,2024-05-21 23:00:00+00:00,2426.6126022949215,0.1,0.3967874977896713,0.4814247712847424,5544,2024-05-21 23:00:00+00:00,2424.1872023925785,-1.9247367167803167,-0.001999000499749852,0.48094358710554735
5558,2024-05-22 13:00:00+00:00,2416.4075511474607,0.0,0.0,0.0,5558,2024-05-22 13:00:00+00:00,2413.9923511962893,-0.0,,0.0
5563,2024-05-22 15:30:00+00:00,2396.5476505737297,0.0,0.0,0.0,5563,2024-05-22 15:30:00+00:00,2394.1523005981444,-0.0,,0.0
5571,2024-05-22 19:30:00+00:00,2383.5411505737297,0.0,0.0,0.0,5571,2024-05-22 19:30:00+00:00,2381.1588005981444,-0.0,,0.0
5575,2024-05-22 23:00:00+00:00,2385.3920511474607,0.0,0.0,0.0,5576,2024-05-23 00:00:00+00:00,2380.7089523925783,-0.0,,0.0
5581,2024-05-23 05:00:00+00:00,2363.181,0.0,0.0,0.0,5581,2024-05-23 05:00:00+00:00,2360.819,-0.0,,0.0
5586,2024-05-23 10:00:00+00:00,2369.284147705078,0.0,0.0,0.0,5588,2024-05-23 12:00:00+00:00,2363.417797607422,-0.0,,0.0
5594,2024-05-23 15:30:00+00:00,2346.3225994262693,0.0,0.0,0.0,5594,2024-05-23 15:30:00+00:00,2343.9774494018557,-0.0,,0.0
5600,2024-05-23 18:30:00+00:00,2335.967448852539,0.0,0.0,0.0,5600,2024-05-23 18:30:00+00:00,2333.632648803711,-0.0,,0.0
5606,2024-05-23 23:00:00+00:00,2334.466698852539,0.0,0.0,0.0,5607,2024-05-24 00:00:00+00:00,2329.0348511962893,-0.0,,0.0
5609,2024-05-24 02:00:00+00:00,2332.965948852539,0.0,0.0,0.0,5609,2024-05-24 02:00:00+00:00,2330.634148803711,-0.0,,0.0
5613,2024-05-24 06:00:00+00:00,2340.969948852539,0.0,0.0,0.0,5614,2024-05-24 07:00:00+00:00,2337.5306011962894,-0.0,,0.0
5623,2024-05-24 14:30:00+00:00,2338.8689232788083,0.0,0.0,0.0,5623,2024-05-24 14:30:00+00:00,2336.5312232055667,-0.0,,0.0
5630,2024-05-24 18:00:00+00:00,2337.1679999999997,0.05,0.205945201392841,0.2406642672244517,5631,2024-05-24 18:30:00+00:00,2334.33225,-1.0650456347461728,-0.0022127207479307157,0.24037226267202685
5634,2024-05-24 20:00:00+00:00,2336.3675511474607,0.05,0.20599296627399108,0.24063764108358301,5685,2024-05-26 23:00:00+00:00,2337.5306011962894,-0.2418149427485924,-0.0005024462126118508,0.24075743114832465
5689,2024-05-27 03:00:00+00:00,2348.67375,0.1,0.4098169798338561,0.4812631914200286,5689,2024-05-27 03:00:00+00:00,2346.32625,-1.924090720319895,-0.0019990004997500633,0.48078216873994867
5692,2024-05-27 06:00:00+00:00,2349.1900138623046,0.1,0.40964501299997075,0.4811669868840126,5715,2024-05-28 05:00:00+00:00,2350.124398803711,-0.5797592253644079,-0.0006024511668172296,0.4813583699497473
5719,2024-05-28 09:00:00+00:00,2345.772397705078,0.1,0.41021712029133983,0.4811379989227444,5719,2024-05-28 09:00:00+00:00,2343.427797607422,-1.9235902005907597,-0.0019990004997502055,0.4806571013725967
5722,2024-05-28 12:00:00+00:00,2355.377051147461,0.1,0.40846268683679954,0.48104181941271484,5728,2024-05-28 15:30:00+00:00,2358.1703005981444,0.17828406771837613,0.00018531036234649637,0.48161228850053067
5732,2024-05-28 17:30:00+00:00,2358.978948852539,0.1,0.40784656755847254,0.4810507336161008,5738,2024-05-28 21:00:00+00:00,2360.069375,-0.5175972690948797,-0.0005379861550195084,0.48127309689680975
5746,2024-05-29 05:00:00+00:00,2358.1785,0.1,0.4079630560219645,0.4810248537526461,5746,2024-05-29 05:00:00+00:00,2355.8215,-1.9231378460875286,-0.0019990004997501123,0.4805440692911242
5752,2024-05-29 11:00:00+00:00,2343.0708522949217,0.1,0.4105114417596855,0.4809286968603417,5752,2024-05-29 11:00:00+00:00,2340.7289523925783,-1.9227534107358377,-0.0019990004997499575,0.4804480085076578
5760,2024-05-29 16:00:00+00:00,2342.6707499999998,0.0,0.0,0.0,5763,2024-05-29 17:30:00+00:00,2339.379773803711,-0.0,,0.0
5769,2024-05-29 21:00:00+00:00,2337.6682499999997,0.0,0.0,0.0,5769,2024-05-29 21:00:00+00:00,2335.3317500000003,-0.0,,0.0
5777,2024-05-30 05:00:00+00:00,2324.861801147461,0.0,0.0,0.0,5777,2024-05-30 05:00:00+00:00,2322.538101196289,-0.0,,0.0
5779,2024-05-30 07:00:00+00:00,2356.877801147461,0.0,0.0,0.0,5781,2024-05-30 09:00:00+00:00,2353.3227500000003,-0.0,,0.0
5786,2024-05-30 13:30:00+00:00,2369.0839744262694,0.05,0.20296138270330838,0.24041627959490244,5786,2024-05-30 13:30:00+00:00,2366.7160744018556,-0.9611845261164895,-0.001999000499749996,0.24017598346337335
5792,2024-05-30 16:30:00+00:00,2368.733823852539,0.1,0.40594219166554135,0.48078449996349903,5792,2024-05-30 16:30:00+00:00,2366.366273803711,-1.922176911398238,-0.0019990004997500637,0.4803039557356495
5800,2024-05-30 21:00:00+00:00,2365.9824488525387,0.1,0.40633301515068704,0.48068839111792916,5802,2024-05-30 23:00:00+00:00,2363.8175,-1.8406271320374383,-0.0019145741462121874,0.4802485460204796
5805,2024-05-31 02:00:00+00:00,2365.0818522949216,0.1,0.40640991709863045,0.48059635976132725,5805,2024-05-31 02:00:00+00:00,2362.7179523925784,-1.9214247266817819,-0.0019990004997499315,0.48011600357965684
5808,2024-05-31 05:00:00+00:00,2364.6817499999997,0.1,0.4063974262287035,0.4805002885249932,5808,2024-05-31 05:00:00+00:00,2362.3182500000003,-1.9210406337828687,-0.0019990004997499037,0.48002002836654756
5823,2024-05-31 16:30:00+00:00,2351.5752244262694,0.05,0.2042903971360354,0.24020211824665205,5823,2024-05-31 16:30:00+00:00,2349.2248244018556,-0.9603283088321446,-0.001999000499750026,0.23996203616944406
5829,2024-05-31 19:30:00+00:00,2349.2239517211915,0.0,0.0,0.0,5829,2024-05-31 19:30:00+00:00,2346.8759017944335,-0.0,,0.0
5884,2024-06-03 02:00:00+00:00,2347.773397705078,0.0,0.0,0.0,5884,2024-06-03 02:00:00+00:00,2345.426797607422,-0.0,,0.0
5890,2024-06-03 08:00:00+00:00,2347.0728522949216,0.0,0.0,0.0,5890,2024-06-03 08:00:00+00:00,2344.7269523925784,-0.0,,0.0
5893,2024-06-03 11:00:00+00:00,2351.475198852539,0.0,0.0,0.0,5893,2024-06-03 11:00:00+00:00,2349.124898803711,-0.0,,0.0
5898,2024-06-03 14:30:00+00:00,2364.03140057373,0.1,0.40638734321488634,0.48035622007786244,5902,2024-06-03 16:30:00+00:00,2368.31525,0.7793192958252511,0.0008111889294354602,0.4812266711713997
5910,2024-06-03 21:00:00+00:00,2372.435625,0.1,0.40498058702238016,0.4803951860426537,5910,2024-06-03 21:00:00+00:00,2370.064375,-1.920620433953697,-0.0019990004997501865,0.47991503093416527
5931,2024-06-04 15:30:00+00:00,2346.02240057373,0.0,0.0,0.0,5931,2024-06-04 15:30:00+00:00,2343.677550598144,-0.0,,0.0
5934,2024-06-04 17:00:00+00:00,2349.8743011474608,0.0,0.0,0.0,5935,2024-06-04 17:30:00+00:00,2347.225824401856,-0.0,,0.0
5943,2024-06-04 23:00:00+00:00,2349.474198852539,0.0,0.0,0.0,5944,2024-06-05 00:00:00+00:00,2346.725952392578,-0.0,,0.0
5947,2024-06-05 03:00:00+00:00,2358.078352294922,0.0,0.0,0.0,5949,2024-06-05 05:00:00+00:00,2356.0213511962893,-0.0,,0.0
5958,2024-06-05 13:30:00+00:00,2368.1835,0.05,0.2028133187402733,0.24014957751047802,5962,2024-06-05 15:30:00+00:00,2371.9634494018555,0.28594161579822786,0.0005953406596889638,0.24053288955190835
5966,2024-06-05 17:30:00+00:00,2376.737823852539,0.1,0.4041787422082498,0.480313452101746,5968,2024-06-05 18:30:00+00:00,2373.8125,-2.1423894426168184,-0.0022301992930264538,0.4797222752441105
5972,2024-06-05 21:00:00+00:00,2376.78777557373,0.1,0.4040801097722734,0.48020633262961515,5974,2024-06-05 23:00:00+00:00,2372.813,-2.5657373515370656,-0.002671494706751429,0.47940326875453865
5977,2024-06-06 02:00:00+00:00,2395.0968522949215,0.1,0.4008840354844436,0.48007804576203833,5978,2024-06-06 03:00:00+00:00,2386.606148803711,-4.362241677442486,-0.004543263033949204,0.4783761520222092
5989,2024-06-06 14:00:00+00:00,2384.591602294922,0.1,0.4024671840799496,0.4798599336781661,5992,2024-06-06 15:30:00+00:00,2391.353773803711,1.760471481989089,0.0018343597354491855,0.48122070974087017
5996,2024-06-06 17:30:00+00:00,2393.04590057373,0.1,0.40111888964369524,0.47994795725226563,5996,2024-06-06 17:30:00+00:00,2390.6540505981443,-1.9188324128024865,-0.001999000499749943,0.47946824914906505
6000,2024-06-06 19:30:00+00:00,2394.5967244262692,0.1,0.4007789793887696,0.4798520156316255,6004,2024-06-06 23:00:00+00:00,2394.30225,-1.077664181699451,-0.0011229130508922944,0.4797930060516174
