side,entry_idx,entry_date,entry_price,units,invest,fee_entry,confidence,regime,stop_distance,tp_distance,exit_idx,exit_date,exit_price,fee_exit,pnl,return,exit_reason
long,9349,2024-10-02 14:30:00+00:00,2671.585125,2.2629799320312722,6042.722163506505,3.021361081753253,0.5444636809607395,neutral,15.396459960937557,27.371484375000104,9359,2024-10-02 19:30:00+00:00,2678.6600000000003,3.0308769123674444,12.979423234263026,0.0021479430764910845,signal_exit
short,9360,2024-10-02 20:00:00+00:00,2678.859851196289,1.7548617355050375,4703.380337813994,2.351690168906997,0.4213581903826571,bear,13.153004673549107,23.38311941964286,9372,2024-10-03 08:00:00+00:00,2666.632698852539,2.339785842931424,19.117175939306644,0.004064560925598417,signal_exit
long,9373,2024-10-03 09:00:00+00:00,2666.232352294922,2.272035716893806,6054.747760071815,3.0273738800359076,0.5504513502800237,neutral,8.177076939174166,14.537025669642961,9383,2024-10-03 16:00:00+00:00,2678.959898803711,3.0433462871041237,25.874093969292606,0.004273356214757609,signal_exit
short,9387,2024-10-03 18:00:00+00:00,2676.16125,1.761809378100793,4717.244609864873,2.3586223049324366,0.386112468056935,bear,17.22202671595982,30.616936383928575,9390,2024-10-03 19:30:00+00:00,2678.2383522949217,2.3592727229312045,-6.018731025399215,-0.0012758997090828459,signal_exit
long,9392,2024-10-03 21:00:00+00:00,2677.1378267211912,1.7618329715373937,4714.312536199257,2.3571562680996285,0.35545966210692015,bear,12.97279750279018,23.06275111607143,9397,2024-10-04 02:00:00+00:00,2680.4591488037113,2.3612606536107177,3.4903541004678647,0.0007403739301683709,signal_exit
short,9398,2024-10-04 03:00:00+00:00,2679.5594523925784,2.512327591044442,6735.298793486552,3.367649396743276,0.38800004157191803,bull,6.3899780273437505,11.3599609375,9400,2024-10-04 05:00:00+00:00,2688.5435511474607,3.3772510716361843,-25.948250254194992,-0.003852575965789156,stop
short,9401,2024-10-04 06:00:00+00:00,2678.859851196289,2.5075147250572067,6720.640843661084,3.360320421830542,0.49737490943516516,bull,6.402894810267857,11.382924107142857,9401,2024-10-04 06:00:00+00:00,2681.540051147461,3.362000582041457,-10.082641425701933,-0.0015002499999999096,signal_exit
short,9404,2024-10-04 09:00:00+00:00,2676.0612023925783,2.507626655569856,6713.919362737317,3.3569596813686586,0.372814522074316,bull,6.685698590959821,11.885686383928572,9405,2024-10-04 10:00:00+00:00,2679.5390511474607,3.3596417746488663,-12.080788016432438,-0.0017993644790376224,signal_exit
short,9407,2024-10-04 12:00:00+00:00,2657.17075,2.52255049422171,6706.200488888417,3.3531002444442084,0.3789625693156067,bull,10.6327880859375,18.902734375,9407,2024-10-04 12:00:00+00:00,2659.82925,3.35477679456643,-10.060977283454019,-0.0015002499999998765,signal_exit
short,9431,2024-10-05 05:00:00+00:00,2671.3236211962894,1.754673434243241,4689.645415087127,2.3448227075435635,0.8986521075728069,bear,9.256003417968845,16.455117187500168,9474,2024-10-07 00:00:00+00:00,2670.1344488525388,2.342606991629634,-0.25599787131353624,-5.458789495895825e-05,signal_exit
long,9475,2024-10-07 01:00:00+00:00,2667.0328011474608,1.7589133112386863,4688.735127884527,2.3443675639422636,0.7278867204693988,bear,8.439672154017776,15.003861607142714,9480,2024-10-07 07:00:00+00:00,2670.464148803711,2.348557469258268,3.686885598808075,0.0007863284016368677,signal_exit
short,9484,2024-10-07 11:00:00+00:00,2675.261797607422,1.7519258903497783,4689.205009196729,2.344602504598365,0.38078734663832314,bear,9.435587193080412,16.774377232142953,9485,2024-10-07 12:00:00+00:00,2660.929897705078,2.3308759900976566,22.777550506720882,0.004857443950957206,signal_exit
long,9487,2024-10-07 13:30:00+00:00,2662.68065057373,1.7646519939428476,4696.356540997473,2.348178270498736,0.41001348361387513,bear,13.827800641741012,24.58275669642847,9495,2024-10-07 17:30:00+00:00,2662.418125,2.3491207264954137,-2.8123870036391163,-0.0005988444401714409,signal_exit
long,9497,2024-10-07 18:30:00+00:00,2662.630698852539,1.7640064092805767,4694.550343151524,2.3472751715757623,0.4746552544788101,bear,15.7757080078125,28.045703125000003,9502,2024-10-07 22:00:00+00:00,2661.868351196289,2.3477764160856873,-3.6925625678108895,-0.0007865636318497791,signal_exit
long,9505,2024-10-08 01:00:00+00:00,2667.533051147461,1.7599716772480893,4692.436399942739,2.3462181999713696,0.5105480290073832,bear,9.417872837611608,16.742885044642858,9506,2024-10-08 02:00:00+00:00,2653.4726488037113,2.3350183541234992,-27.08092824983502,-0.00577118706396649,stop
long,9507,2024-10-08 03:00:00+00:00,2663.130948852539,1.7590115007874647,4682.136898685307,2.3410684493426532,0.5392889682925894,bear,11.430018833705358,20.32003348214286,9511,2024-10-08 07:00:00+00:00,2651.5734523925785,2.3320740989706343,-22.661843292351886,-0.004840064223392333,stop
long,9512,2024-10-08 08:00:00+00:00,2658.4286477050778,1.7588294410504028,4673.385879575713,2.3366929397878566,0.559673973220896,bear,12.381419154575893,22.011411830357144,9515,2024-10-08 11:00:00+00:00,2668.665,2.346863285150387,15.657134500122599,0.0033502764170512014,signal_exit
short,9517,2024-10-08 13:00:00+00:00,2657.370601196289,1.759524624830225,4678.048034121831,2.3390240170609156,0.37663594908027975,bear,15.827092633928572,28.137053571428574,9517,2024-10-08 13:00:00+00:00,2660.029301147461,2.340193529069446,-7.018241563191631,-0.0015002500000000757,signal_exit
long,9518,2024-10-08 13:30:00+00:00,2650.7247244262694,1.764464764886763,4674.772991168743,2.3373864955843717,0.35508345793622564,bear,17.582080078125,31.25703125,9521,2024-10-08 15:00:00+00:00,2630.684,2.3208746127756847,-37.68202672573351,-0.008060717985005857,stop
long,9522,2024-10-08 15:30:00+00:00,2631.064875,1.7723229191144714,4660.766196541281,2.3303830982706404,0.4268371642547182,bear,21.805648367745533,38.765597098214286,9529,2024-10-08 19:00:00+00:00,2640.5789523925782,2.3399792985283234,14.522038118566325,0.003115804892625384,signal_exit
short,9531,2024-10-08 20:00:00+00:00,2639.279797607422,1.766656480827591,4665.033275798384,2.332516637899192,0.44238011986030923,bear,20.391409737723215,36.251395089285715,9539,2024-10-09 04:00:00+00:00,2635.717102294922,2.3282033501987214,3.9658554128440913,0.0008501237136760543,signal_exit
long,9540,2024-10-09 05:00:00+00:00,2639.5190511474607,1.7684804149500408,4665.604944369615,2.3328024721848073,0.49258146688827353,bear,8.402139718192023,14.937137276785819,9541,2024-10-09 06:00:00+00:00,2629.884351196289,2.3254494843371165,-19.364227651904333,-0.004150421624375378,stop
long,9542,2024-10-09 07:00:00+00:00,2631.315,1.7711068379567236,4658.010983826183,2.3290054919130916,0.5290134084479046,bear,9.22496861049113,16.399944196428674,9545,2024-10-09 10:00:00+00:00,2638.1802500000003,2.33624954026869,9.822841679013656,0.002108806036121662,signal_exit
long,9549,2024-10-09 13:30:00+00:00,2629.4640994262695,1.7733515146384162,4660.6338264916685,2.3303169132458343,0.5806470484900459,bear,12.362051827566964,21.976981026785715,9550,2024-10-09 14:00:00+00:00,2626.9858988037113,2.329284711288661,-6.724005538880871,-0.0014427234125669174,signal_exit
long,9562,2024-10-09 20:00:00+00:00,2627.413147705078,1.7735290508500163,4657.4648136334245,2.3287324068167123,0.47081625200788646,bear,11.262838309151727,20.02282366071418,9594,2024-10-10 23:00:00+00:00,2649.274797607422,2.3492829086207805,36.42298829269933,0.007820346422388684,takeprofit
long,9595,2024-10-11 00:00:00+00:00,2652.425647705078,2.5161510484548035,6670.568290276406,3.335284145138203,0.5544674598045718,bull,11.314317103794584,20.114341517857042,9598,2024-10-11 03:00:00+00:00,2661.1687500000003,3.34795127021383,18.65101473590263,0.0027960158601614132,signal_exit
short,9600,2024-10-11 05:00:00+00:00,2660.469148803711,2.508913529591346,6678.226155571788,3.339113077785894,0.36927854768112667,bull,8.170767647879407,14.525809151785612,9601,2024-10-11 06:00:00+00:00,2658.128448852539,3.3345072143588963,2.5381065618507224,0.0003800569945857742,signal_exit
long,9602,2024-10-11 07:00:00+00:00,2663.931397705078,2.5080092418654862,6677.825652313821,3.3389128261569105,0.4212587775984231,bull,8.78785400390619,15.622851562499896,9602,2024-10-11 07:00:00+00:00,2661.268797607422,3.3372433697438324,-10.015069022056837,-0.001499749999999878,signal_exit
long,9604,2024-10-11 09:00:00+00:00,2656.2273522949217,2.5127684307421205,6671.148661389714,3.335574330694857,0.4172260383828952,bull,9.167117745535714,16.297098214285715,9612,2024-10-11 15:00:00+00:00,2674.961898803711,3.360779906375982,43.71479712517946,0.006552814117032871,takeprofit
long,9613,2024-10-11 15:30:00+00:00,2678.388573852539,2.4995193032405503,6691.338272786957,3.3456691363934783,0.5006366246801948,bull,13.107897949218867,23.30292968750021,9613,2024-10-11 15:30:00+00:00,2675.711523803711,3.343996301825281,-10.035334574613298,-0.0014997500000001583,signal_exit
short,9616,2024-10-11 17:00:00+00:00,2675.6615,2.4970667803255333,6684.647770931453,3.3423238854657265,0.39180772235185635,bull,12.272199358259044,21.817243303571637,9620,2024-10-11 19:00:00+00:00,2674.2363522949217,3.3388733790272895,0.21981561238112723,3.2883649208415606e-05,signal_exit
long,9621,2024-10-11 19:30:00+00:00,2674.8867017211915,2.499705148539875,6683.0865167949105,3.341543258397455,0.4339599670217664,bull,10.440056501116246,18.560100446428883,9622,2024-10-11 20:00:00+00:00,2672.8628511962893,3.3406845152381672,-8.39971409221161,-0.001256861492231581,signal_exit
short,9625,2024-10-11 23:00:00+00:00,2672.4370729809575,2.497300066538593,6677.2158881196065,3.3386079440598033,0.4183376299079822,bull,7.3656305106028865,13.0944542410718,9678,2024-10-14 04:00:00+00:00,2677.538051147461,3.343307976645084,-16.08198109126581,-0.0024084860158377643,signal_exit
long,9679,2024-10-14 05:00:00+00:00,2677.3379999999997,1.744115812975097,4667.25391552136,2.33362695776068,0.3732972569792514,bear,15.948305733816852,28.352543526785514,9689,2024-10-14 14:00:00+00:00,2661.1687500000003,2.3206932489350867,-30.521737857882172,-0.006539549467488681,stop
long,9690,2024-10-14 14:30:00+00:00,2664.3315,2.497588400748825,6651.077911194122,3.325538955597061,0.44114566650611864,bull,13.332772391182978,23.70270647321418,9697,2024-10-14 19:00:00+00:00,2667.965398803711,3.3317397168256813,5.744243784818578,0.000863656066207059,signal_exit
short,9699,2024-10-14 20:00:00+00:00,2664.467148803711,2.495418689234795,6652.287263608732,3.3261436318043662,0.3585858345380508,bull,12.464930943080299,22.159877232142755,9704,2024-10-15 01:00:00+00:00,2666.0323011474607,3.32643341519351,-7.232143825285579,-0.001087166494575324,signal_exit
long,9705,2024-10-15 02:00:00+00:00,2669.434147705078,1.7439022201616052,4652.90568391613,2.3264528419580652,0.45543203942963273,bear,7.772136579241129,13.817131696428675,9705,2024-10-15 02:00:00+00:00,2666.766047607422,2.3252896155370864,-6.978195299452464,-0.0014997499999998382,signal_exit
long,9707,2024-10-15 04:00:00+00:00,2662.0303011474607,1.7475285234694546,4649.6490570666365,2.3248245285333184,0.4200952548069523,bear,7.977894810267916,14.182924107142961,9711,2024-10-15 08:00:00+00:00,2669.1647500000004,2.3322207672321085,10.135432101814907,0.002179827332648011,signal_exit
long,9713,2024-10-15 10:00:00+00:00,2670.934897705078,1.7427264757001621,4652.382769717286,2.326191384858643,0.3781800192087321,bear,8.57578648158488,15.245842633928675,9720,2024-10-15 15:00:00+00:00,2679.959398803711,2.335218099048358,13.392018895523837,0.0028785290373555482,signal_exit
long,9731,2024-10-15 21:00:00+00:00,2680.3395,2.482939161385388,6651.794013351455,3.3258970066757274,0.500514157430447,bull,12.117778669084762,21.54271763392847,9742,2024-10-16 08:00:00+00:00,2694.8518511962893,3.345576597733588,32.68770851131071,0.004914119175323239,signal_exit
long,9748,2024-10-16 13:30:00+00:00,2691.4450255737297,2.4781513622562414,6666.474919103772,3.333237459551886,0.4423714059602535,bull,12.362067522321428,21.97700892857143,9755,2024-10-16 17:00:00+00:00,2690.3541011962893,3.333552340415625,-6.037028072488173,-0.0009055802572943272,signal_exit
short,9759,2024-10-16 19:00:00+00:00,2689.6545,2.4755814887914354,6661.789786337752,3.330894893168876,0.38154582695858985,bull,12.22712402343744,21.737109374999896,9760,2024-10-16 19:30:00+00:00,2692.0453011474606,3.3321887572543094,-9.250811821288673,-0.0013886376061070832,signal_exit
long,9761,2024-10-16 20:00:00+00:00,2691.7451022949217,2.4737954113002183,6655.498932980524,3.327749466490262,0.36210806312961275,bull,10.2856828962053,18.285658482142754,9779,2024-10-17 13:30:00+00:00,2706.4960505981444,3.3476587553359263,33.14316946950295,0.004979817411624238,signal_exit
long,9784,2024-10-17 16:00:00+00:00,2708.953897705078,2.4635863504200866,6670.4066429820305,3.3352033214910155,0.366213519303751,bull,15.769257463727678,28.034235491071428,9784,2024-10-17 16:00:00+00:00,2706.246297607422,3.3335357198302704,-10.003942362810466,-0.001499749999999725,signal_exit
long,9788,2024-10-17 18:00:00+00:00,2706.252352294922,2.4635799144973403,6663.7370701398795,3.33186853506994,0.5008291909409481,bull,15.518549455915121,27.588532366071327,9798,2024-10-18 02:00:00+00:00,2721.8383511962893,3.3527331462578682,35.04462069452935,0.005259004118209262,signal_exit
long,9801,2024-10-18 05:00:00+00:00,2727.86325,2.4498783958260075,6679.593446219609,3.3397967231098047,0.5244453309121864,bull,7.277092633928629,12.937053571428676,9803,2024-10-18 07:00:00+00:00,2716.241297607422,3.327230436429412,-31.79960052032434,-0.004760708982718354,stop
long,9804,2024-10-18 08:00:00+00:00,2722.960897705078,2.4478334467047533,6662.023747597892,3.3310118737989463,0.5027226976107759,bull,8.49855259486613,15.108537946428676,9876,2024-10-21 01:00:00+00:00,2739.929398803711,3.3534454120006854,38.18261911767983,0.005731384420754614,takeprofit
long,9877,2024-10-21 02:00:00+00:00,2746.972897705078,2.432783112486654,6679.449551219833,3.3397247756099167,0.490548593270244,bull,8.290082310267904,14.73792410714294,9880,2024-10-21 05:00:00+00:00,2738.63,3.331246407674663,-23.627707053792,-0.0035373733827328627,stop
long,9881,2024-10-21 06:00:00+00:00,2746.672698852539,2.428137440987773,6665.965835305132,3.332982917652566,0.4620053343714534,bull,8.557602539062534,15.213515625000063,9885,2024-10-21 10:00:00+00:00,2746.925898803711,3.33495681125214,-2.7201525297555227,-0.0004080657772574691,signal_exit
long,9898,2024-10-21 18:00:00+00:00,2732.065301147461,2.4400114940208057,6662.939267581428,3.331469633790714,0.425480509273126,bull,15.190686035156075,27.00566406249969,9926,2024-10-22 16:30:00+00:00,2759.169651794434,3.3662028321659014,62.768724284417736,0.009420575779494096,takeprofit
long,9927,2024-10-22 17:00:00+00:00,2762.7806022949217,2.4236467486025184,6692.657894906742,3.346328947453371,0.5308575421544963,bull,13.750692313058035,24.445675223214288,9931,2024-10-22 19:00:00+00:00,2761.418648803711,3.346351664851737,-6.64724581557226,-0.0009932146420678337,signal_exit
long,9937,2024-10-23 00:00:00+00:00,2760.87975,2.423504659367722,6687.6611075252285,3.3438305537626145,0.475564099560456,bull,7.495736258370653,13.325753348214494,9938,2024-10-23 01:00:00+00:00,2751.6235,3.33428618653786,-25.76685118980938,-0.003852894274324916,stop
long,9939,2024-10-23 02:00:00+00:00,2754.6766988525387,2.4236754615588256,6673.1057666534425,3.3365528833267213,0.48459735387896896,bull,7.052139718192081,12.537137276785923,9942,2024-10-23 05:00:00+00:00,2764.0172023925784,3.3495403343826835,19.288808894215006,0.002890529472888653,signal_exit
short,9944,2024-10-23 07:00:00+00:00,2767.6155000000003,2.412813974235784,6681.081894658886,3.340540947329443,0.4577078087287936,bull,7.958621651785831,14.148660714285922,9950,2024-10-23 13:00:00+00:00,2752.575551147461,3.320726377474179,32.96787238572475,0.004934511042602328,takeprofit
long,9953,2024-10-23 14:30:00+00:00,2734.816676147461,2.4496133750345215,6695.895560378084,3.3479477801890423,0.48228063897667095,bull,16.605065917968695,29.5201171874999,9954,2024-10-23 15:00:00+00:00,2734.0322023925783,3.348660925377975,-5.270318327701919,-0.0007870968536140564,signal_exit
short,9956,2024-10-23 16:00:00+00:00,2731.533452392578,1.7139707514021196,4684.110499126897,2.3420552495634483,0.4137668551361784,bear,17.897105189732084,31.817075892857037,9959,2024-10-23 17:30:00+00:00,2730.3145482788086,2.339839638938784,-0.2506736391736837,-5.351573990844333e-05,signal_exit
long,9960,2024-10-23 18:00:00+00:00,2728.963897705078,1.7169683517902727,4683.203044015839,2.3416015220079194,0.6483176476570243,bear,17.999952915736493,31.999916294642652,9976,2024-10-24 09:00:00+00:00,2747.9253988037112,2.359050471413318,30.1972468173768,0.006447990090022386,signal_exit
short,9980,2024-10-24 13:00:00+00:00,2745.0267023925785,1.7087651786851215,4692.952519869218,2.346476259934609,0.38206572138628725,bear,9.925770786830357,17.64581473214286,9980,2024-10-24 13:00:00+00:00,2747.7731022949215,2.3476494980645763,-7.04060201793299,-0.0015002499999998285,signal_exit
long,9982,2024-10-24 14:00:00+00:00,2746.672698852539,1.7082529993301911,4689.667042471965,2.3448335212359828,0.4553379996942766,bear,12.240072195870535,21.760128348214288,9989,2024-10-24 17:30:00+00:00,2747.075726196289,2.3463501743309867,-1.657877505557885,-0.00035351710271610306,signal_exit
short,9990,2024-10-24 18:00:00+00:00,2747.0257023925783,2.436880813874169,6697.522990875124,3.348761495437562,0.3898381576436225,bull,14.779248046874942,26.2742187499999,9999,2024-10-25 01:00:00+00:00,2743.8712499999997,3.3432436024329664,4.343780911321328,0.0006485652855898227,signal_exit
long,10006,2024-10-25 08:00:00+00:00,2733.366,2.4516912520435823,6698.020500583067,3.3490102502915335,0.507043818612358,bull,7.450660923549108,13.245619419642859,10013,2024-10-25 14:00:00+00:00,2749.924398803711,3.3709827961641325,37.22509869874255,0.005557626868341487,takeprofit
long,10014,2024-10-25 14:30:00+00:00,2751.97527557373,1.708889341629476,4700.470981365104,2.350235490682552,0.5365382353410146,bear,13.030679757254465,23.165652901785716,10025,2024-10-25 20:00:00+00:00,2759.419648803711,2.3577714134618066,10.36383865436518,0.0022048511086340816,signal_exit
short,10026,2024-10-25 21:00:00+00:00,2759.1377878515627,2.4339508861371977,6718.965346389133,3.3594826731945666,0.3627185066345353,bull,10.872614606584934,19.329092633928774,10077,2024-10-28 00:00:00+00:00,2746.1724488525388,3.3420244326850974,28.214973913058426,0.004199303383551688,signal_exit
long,10078,2024-10-28 01:00:00+00:00,2746.0723011474606,1.7167541983576466,4711.975164406344,2.355987582203172,0.42673127835972946,bear,13.380434221540074,23.787438616071242,10082,2024-10-28 05:00:00+00:00,2749.024702392578,2.3596998496106694,2.7088473831816287,0.0005748857514453629,signal_exit
short,10085,2024-10-28 08:00:00+00:00,2743.0277023925782,1.716986894407225,4712.098665336687,2.3560493326683436,0.42661381154827005,bear,12.448780412946501,22.13116517857156,10085,2024-10-28 08:00:00+00:00,2745.7721022949218,2.3572273573346774,-7.069326022670948,-0.0015002499999999116,signal_exit
long,10086,2024-10-28 09:00:00+00:00,2742.87075,1.717599775291745,4708.7997839623185,2.3543998919811595,0.46310806984744235,bear,12.196511090959888,21.68268638392869,10096,2024-10-28 16:00:00+00:00,2753.722547607422,2.36489661449316,16.27414851752626,0.0034561139280022725,signal_exit
long,10101,2024-10-28 18:30:00+00:00,2755.927201721191,2.444615958175991,6733.816708544657,3.3669083542723284,0.42203412893142,bull,9.932158551897322,17.657170758928572,10108,2024-10-29 02:00:00+00:00,2763.917398803711,3.3783582900979137,16.154605006801738,0.002399026541114919,signal_exit
long,10110,2024-10-29 04:00:00+00:00,2768.1834488525387,2.436103237646584,6740.210556870921,3.3701052784354606,0.4136927357185849,bull,7.669288853236725,13.634291294643067,10113,2024-10-29 07:00:00+00:00,2762.917898803711,3.3653766193137087,-16.192800141253343,-0.0024024175512954147,signal_exit
long,10115,2024-10-29 09:00:00+00:00,2765.7821022949215,2.4346799818849636,6730.429104161077,3.3652145520805385,0.5283182980738055,bull,9.450000000000001,16.8,10129,2024-10-29 18:00:00+00:00,2784.10725,3.389205094497898,41.226665188141766,0.006125414078376288,takeprofit
long,10130,2024-10-29 18:30:00+00:00,2786.4425738525388,2.423424969443209,6749.359829479107,3.374679914739554,0.6907772744214504,bull,15.100692313058152,26.845675223214496,10142,2024-10-30 05:00:00+00:00,2794.6020000000003,3.3862541332279656,16.387502928857714,0.002428008484194633,signal_exit
short,10145,2024-10-30 08:00:00+00:00,2792.603,2.4179907805963374,6755.866240986166,3.377933120493083,0.37277626598800606,bull,8.505034528459822,15.120061383928572,10150,2024-10-30 13:00:00+00:00,2790.994897705078,3.374299965671148,0.5140765577065531,7.60933593663797e-05,signal_exit
long,10151,2024-10-30 13:30:00+00:00,2792.2455227050777,2.4202067744079603,6754.434312704773,3.3772171563523865,0.44147152008119295,bull,12.966488211495536,23.05153459821429,10152,2024-10-30 14:00:00+00:00,2790.704047607422,3.377040420693599,-7.107728894620929,-0.0010523055766863594,signal_exit
short,10159,2024-10-30 17:30:00+00:00,2798.450050598144,2.4105548149117713,6749.191839679286,3.3745959198396434,0.36077190847663587,bull,14.67652587890625,26.091601562500003,10181,2024-10-31 13:00:00+00:00,2767.182948852539,3.335223090549121,72.0358395706546,0.01067325411424039,takeprofit
long,10184,2024-10-31 14:30:00+00:00,2749.2239005737297,1.7280658570309126,4748.465723053285,2.3742328615266426,0.6461746466734624,bear,17.7363909040178,31.531361607142756,10192,2024-10-31 18:30:00+00:00,2755.5215744018556,2.380861375517956,8.501933745583525,0.001790459116995951,signal_exit
long,10195,2024-10-31 20:00:00+00:00,2755.477147705078,1.7249229330500706,4750.610418362705,2.3753052091813527,0.5232299198332138,bear,16.849182128906193,29.9541015624999,10209,2024-11-01 10:00:00+00:00,2758.2202976074223,2.378858722873617,2.3528634524746783,0.0004952760267143925,signal_exit
short,10213,2024-11-01 13:30:00+00:00,2760.219297607422,1.7202355141063543,4750.602563747858,2.375301281873929,0.43508404107432264,bear,11.976416015625,21.29140625,10222,2024-11-01 18:00:00+00:00,2747.0728011474607,2.3628060961847424,20.252264000314298,0.004263093729385105,signal_exit
long,10223,2024-11-01 18:30:00+00:00,2746.122375,2.228240173124995,6115.96221518483,3.057981107592415,0.47083542920855503,neutral,16.585635811941966,29.485574776785718,10278,2024-11-04 00:00:00+00:00,2748.225297607422,3.0618530064636262,1.623963628366563,0.00026552872160239227,signal_exit
short,10279,2024-11-04 01:00:00+00:00,2747.8253511962894,2.4715541555250002,6794.796563687975,3.3973982818439876,0.47230069632075744,bull,15.919556895023716,28.30143448004216,10285,2024-11-04 08:00:00+00:00,2743.671198852539,3.390565976459126,6.876646511420862,0.0010120459747345932,signal_exit
long,10287,2024-11-04 10:00:00+00:00,2748.973897705078,2.4736264180512753,6796.536187802763,3.3982680939013816,0.40150208288933276,bull,13.287520721179142,23.62225905987403,10287,2024-11-04 10:00:00+00:00,2746.226297607422,3.3965689598544313,-10.193105147656734,-0.0014997499999999323,signal_exit
short,10288,2024-11-04 11:00:00+00:00,2748.524952392578,2.4690864185256576,6789.740501181985,3.3948702505909925,0.3825838892483191,bull,12.667360039719066,22.519751181722782,10293,2024-11-04 15:00:00+00:00,2749.374,3.3942210014237806,-5.49059291759017,-0.0008086602008772421,signal_exit
long,10297,2024-11-04 17:00:00+00:00,2749.173948852539,2.4693564484401516,6785.297769597894,3.3926488847989473,0.3813097895995359,bull,14.149229213169642,25.154185267857144,10297,2024-11-04 17:00:00+00:00,2746.426148803711,3.390952560356548,-10.176250329954039,-0.0014997499999999406,signal_exit
short,10299,2024-11-04 18:00:00+00:00,2746.326101196289,2.4669772684239155,6778.513319990518,3.389256659995259,0.5089649397206173,bull,13.146397181919642,23.371372767857142,10307,2024-11-05 01:00:00+00:00,2744.471647705078,3.385274584361178,1.1896200238064187,0.00017549866285548332,signal_exit
long,10308,2024-11-05 02:00:00+00:00,2738.468647705078,1.733290446788225,4744.189451170696,2.372094725585348,0.4795607028455722,bear,7.54068603515625,13.405664062500001,10319,2024-11-05 13:00:00+00:00,2752.623,2.385547574754772,22.14805603850827,0.004668459442116697,takeprofit
long,10325,2024-11-05 16:30:00+00:00,2751.22490057373,1.7277709983497749,4751.111037630219,2.3755555188151094,0.36849975114701183,bear,15.164993722098155,26.95998883928561,10334,2024-11-05 21:00:00+00:00,2752.0232023925782,2.3774329379397847,-0.9981502074037514,-0.00021008774568687273,signal_exit
short,10336,2024-11-05 23:00:00+00:00,2753.022702392578,2.4635546289744705,6785.614629465775,3.392807314732887,0.4097180326272192,bull,8.81360909598226,15.668638392857353,10337,2024-11-06 00:00:00+00:00,2748.173448852539,3.385137710572704,8.561263295061767,0.0012616783832499765,signal_exit
long,10374,2024-11-07 06:00:00+00:00,2665.2318522949217,1.7837529090483042,4751.739200219157,2.3758696001095787,0.6708584188927673,bear,12.291519601004465,21.851590401785714,10380,2024-11-07 13:00:00+00:00,2690.654,2.399730949871228,42.94709897331781,0.009038185212550601,takeprofit
long,10381,2024-11-07 14:00:00+00:00,2700.649698852539,1.7656203624227942,4765.93913049978,2.38296956524989,0.37816156522533206,bear,16.971491350446428,30.17154017857143,10385,2024-11-07 16:00:00+00:00,2701.748547607422,2.3851311249009375,-0.444981388056505,-9.336698935343769e-05,signal_exit
short,10387,2024-11-07 17:00:00+00:00,2705.446648803711,2.263323236473131,6126.363446999301,3.0631817234996506,0.4530904421584898,neutral,17.543643624442023,31.18869977678582,10389,2024-11-07 18:00:00+00:00,2704.3514999999998,3.060410794770483,-0.5817350599348496,-9.495601509240919e-05,signal_exit
long,10390,2024-11-07 18:30:00+00:00,2703.651198852539,2.266485262102109,6124.723234446756,3.062361617223378,0.4122589660808351,neutral,16.47647879464292,29.291517857142964,10394,2024-11-07 20:30:00+00:00,2711.5934761962894,3.0728933253055586,14.928161221832196,0.002437360946838058,signal_exit
short,10399,2024-11-08 01:00:00+00:00,2706.0462023925784,2.5157646390472848,6811.180938076478,3.405590469038239,0.5296001314544689,bull,14.959298270089345,26.59430803571439,10404,2024-11-08 06:00:00+00:00,2694.946897705078,3.3899260546783077,24.533312196146998,0.0036019175557352565,signal_exit
long,10405,2024-11-08 07:00:00+00:00,2695.947397705078,2.5316353268425815,6821.7447989400325,3.4108723994700165,0.4329978906547922,bull,13.82783203125,24.582812500000003,10408,2024-11-08 10:00:00+00:00,2694.252297607422,3.410432148024871,-7.701807437785124,-0.0011290084376920457,signal_exit
short,10409,2024-11-08 11:00:00+00:00,2697.850351196289,2.5252625156806605,6816.188459021405,3.4080942295107026,0.3844650727938872,bull,11.13423549107143,19.79419642857143,10424,2024-11-08 20:30:00+00:00,2693.596125,3.4010186634225894,7.342019283293369,0.001077144408115068,signal_exit
long,10426,2024-11-08 22:00:00+00:00,2693.0638130786133,1.77310880131824,4772.708795083807,2.3863543975419033,0.39355554127855874,bear,9.272671247209681,16.484748883928322,10476,2024-11-11 00:00:00+00:00,2689.8543511962894,2.3847022121851524,-8.075427323228473,-0.0016920008468873434,signal_exit
short,10477,2024-11-11 01:00:00+00:00,2678.5599523925785,1.7795616796398586,4769.047171481537,2.3845235857407685,0.6537863721153911,bear,11.967400948660972,21.275379464286175,10488,2024-11-11 13:00:00+00:00,2643.321,2.351976379293655,60.357912929193056,0.01265617863671549,takeprofit
short,10489,2024-11-11 14:00:00+00:00,2627.6855,1.821733684956921,4789.337857751745,2.3946689288758725,0.5847133361600043,bear,16.920012555803574,30.080022321428572,10491,2024-11-11 15:00:00+00:00,2622.410647705078,2.388666906357019,7.2207092024743655,0.00150766335909824,signal_exit
long,10492,2024-11-11 15:30:00+00:00,2622.7607982788086,1.8276247260059404,4791.026971847506,2.395513485923753,0.5676893886626075,bear,18.475723702567024,32.84573102678582,10497,2024-11-11 18:00:00+00:00,2624.287297607422,2.398106176625317,0.39176174057958457,8.176988835204036e-05,signal_exit
