entry_idx,entry_date,side,entry_price,units,risk_frac,conf_weight,vol_scale,trend_weight,exit_idx,exit_price,gross_ret,net_ret,pct_ret,pre_equity,post_equity,exit_reason
9479,,short,2663.931397705078,,,,,,9480.0,2673.135948852539,-0.0034433531715483134,-0.004943353171548313,,,,sl
9483,2024-10-07 10:00:00+00:00,long,2676.237352294922,,0.02149791948178009,0.7687717523353284,1.4,0.9987136445930525,,,,,,,,
9483,,short,2676.237352294922,,,,,,9484.0,2677.938397705078,-0.0006352070725800241,-0.002135207072580024,,,,sl
9487,2024-10-07 13:30:00+00:00,long,2662.68065057373,,0.02209013663641142,0.7903016200963862,1.4,0.9982688017319116,,,,,,,,
9487,,short,2662.68065057373,,,,,,9488.0,2661.83025,0.00031947964139700247,-0.0011805203586029976,,,,sl
9491,2024-10-07 15:30:00+00:00,long,2667.132826721191,,0.02213453180001951,0.7923311593336679,1.4,0.9977128673352288,,,,,,,,
9491,,short,2667.132826721191,,,,,,9492.0,2667.7331022949215,-0.00022501335430225033,-0.0017250133543022504,,,,sl
9495,2024-10-07 17:30:00+00:00,long,2665.081875,,0.022076732219191493,0.7903016200963862,1.4,0.9976630466957932,,,,,,,,
9495,,short,2665.081875,,,,,,9496.0,2661.430147705078,0.0013720921054685142,-0.0001279078945314858,,,,sl
9499,2024-10-07 19:30:00+00:00,long,2663.531051147461,,0.02208221226991418,0.7903016200963862,1.4,0.9979106940398731,,,,,,,,
9499,,short,2663.531051147461,,,,,,9500.0,2663.2308522949215,0.00011271980131977166,-0.0013872801986802284,,,,sl
9503,2024-10-07 23:00:00+00:00,long,2663.431147705078,,0.022055449094034712,0.7903016200963862,1.4,0.9967012473100733,,,,,,,,
9503,,short,2663.431147705078,,,,,,9504.0,2664.031301147461,-0.00022528017674738887,-0.001725280176747389,,,,sl
9507,2024-10-08 03:00:00+00:00,long,2663.130948852539,,0.0227169824186453,0.8140178346789212,1.4,0.9966867629944726,,,,,,,,
9507,,short,2663.130948852539,,,,,,9508.0,2663.431147705078,-0.00011271132456247557,-0.0016127113245624756,,,,sl
9511,2024-10-08 07:00:00+00:00,long,2654.2263522949215,,0.022053266127914903,0.7903016200963862,1.4,0.9966025975367147,,,,,,,,
9511,,short,2654.2263522949215,,,,,,9512.0,2658.4286477050778,-0.0015807441037711811,-0.003080744103771181,,,,sl
9515,2024-10-08 11:00:00+00:00,long,2671.335,,0.022109355564362936,0.7923311593336679,1.4,0.9965780498250789,,,,,,,,
9515,,short,2671.335,,,,,,9529.0,2643.2208522949218,0.010636321849787356,0.009136321849787356,,,,sl
9530,2024-10-08 19:30:00+00:00,long,2642.570625,,0.021906420736295396,0.7903016200963862,1.4,0.9899665510719666,,,,,,,,
9530,,short,2642.570625,,,,,,9531.0,2641.920397705078,0.00024611918492567497,-0.001253880815074325,,,,sl
9534,2024-10-08 23:00:00+00:00,long,2642.020301147461,,0.021933743002754948,0.7923311593336679,1.4,0.988662322762723,,,,,,,,
9534,,short,2642.020301147461,,,,,,9535.0,2640.919897705078,0.00041667429721714555,-0.0010833257027828545,,,,sl
9538,2024-10-09 03:00:00+00:00,long,2637.117948852539,,0.021235397591252033,0.7687717523353284,1.4,0.986517850749051,,,,,,,,
9538,,short,2637.117948852539,,,,,,9539.0,2635.717102294922,0.0005314859308676034,-0.0009685140691323966,,,,sl
9542,2024-10-09 07:00:00+00:00,long,2631.315,,0.021867667891708797,0.7903016200963862,1.4,0.9882152827857669,,,,,,,,
9542,,short,2631.315,,,,,,9543.0,2636.117448852539,-0.001821788651575229,-0.003321788651575229,,,,sl
9546,2024-10-09 11:00:00+00:00,long,2638.81875,,0.021922130709743227,0.7903016200963862,1.4,0.9906764958145969,,,,,,,,
9546,,short,2638.81875,,,,,,9547.0,2638.6186988525387,7.581661857702926e-05,-0.0014241833814229708,,,,sl
9550,2024-10-09 14:00:00+00:00,long,2629.6141988525387,,0.02258735867369787,0.8140178346789212,1.4,0.9909996401020925,,,,,,,,
9550,,short,2629.6141988525387,,,,,,9551.0,2632.0653749999997,-0.0009312747968734936,-0.0024312747968734936,,,,sl
9554,2024-10-09 16:00:00+00:00,long,2628.413647705078,,0.021934807819645786,0.7903016200963862,1.4,0.99124938332182,,,,,,,,
9554,,short,2628.413647705078,,,,,,9555.0,2628.913897705078,-0.00019028770795304073,-0.0016902877079530408,,,,sl
9558,2024-10-09 18:00:00+00:00,long,2626.212352294922,,0.02193693586421009,0.7903016200963862,1.4,0.991345551151481,,,,,,,,
9558,,short,2626.212352294922,,,,,,9559.0,2627.513051147461,-0.0004950304060225008,-0.001995030406022501,,,,sl
9562,2024-10-09 20:00:00+00:00,long,2627.413147705078,,0.02195396475694356,0.7903016200963862,1.4,0.9921150987836963,,,,,,,,
9562,,short,2627.413147705078,,,,,,9563.0,2626.712602294922,0.00026670044128307424,-0.0012332995587169258,,,,sl
9566,2024-10-10 02:00:00+00:00,long,2633.516051147461,,0.023521949422634848,0.846523581805358,1.4,0.9923759246557137,,,,,,,,
9566,,short,2633.516051147461,,,,,,9568.0,2632.3154999999997,0.000456081783305029,-0.001043918216694971,,,,sl
9570,2024-10-10 06:00:00+00:00,long,2631.114948852539,,0.021393553691807135,0.7687717523353284,1.4,0.9938651968833538,,,,,,,,
9570,,short,2631.114948852539,,,,,,9571.0,2635.216852294922,-0.0015565714976399914,-0.0030565714976399914,,,,sl
9574,2024-10-10 10:00:00+00:00,long,2636.2173522949215,,0.02269385857135976,0.8140178346789212,1.4,0.995672225408702,,,,,,,,
9574,,short,2636.2173522949215,,,,,,9576.0,2643.421147705078,-0.0027251788525678444,-0.004225178852567844,,,,sl
9578,2024-10-10 13:30:00+00:00,long,2644.67165057373,,0.02149814271731913,0.7687717523353284,1.4,0.9987240152886441,,,,,,,,
9578,,short,2644.67165057373,,,,,,9579.0,2643.82125,0.00032165585087495785,-0.0011783441491250422,,,,sl
9582,2024-10-10 15:30:00+00:00,long,2639.81925,,0.02153756872880379,0.7687717523353284,1.4,1.0005556016268005,,,,,,,,
9582,,short,2639.81925,,,,,,9583.0,2637.618198852539,0.0008344843648782074,-0.0006655156351217926,,,,sl
9586,2024-10-10 17:30:00+00:00,long,2643.621198852539,,0.022171551689506293,0.7903016200963862,1.4,1.0019480052078193,,,,,,,,
9586,,short,2643.621198852539,,,,,,9587.0,2644.9218977050778,-0.0004917721213876236,-0.0019917721213876236,,,,sl
9590,2024-10-10 19:30:00+00:00,long,2648.2234744262696,,0.02221644388117384,0.7903016200963862,1.4,1.0039767149039474,,,,,,,,
9590,,short,2648.2234744262696,,,,,,9591.0,2648.623698852539,-0.00015110656392702815,-0.0016511065639270282,,,,sl
9594,2024-10-10 23:00:00+00:00,long,2651.925397705078,,0.02286522627131761,0.8119882954416393,1.4,1.005698269987344,,,,,,,,
9594,,short,2651.925397705078,,,,,,9595.0,2652.425647705078,-0.00018860095114558995,-0.00168860095114559,,,,sl
9598,2024-10-11 03:00:00+00:00,long,2663.8312499999997,,0.022901947315016585,0.8119882954416393,1.4,1.0073133989907475,,,,,,,,
9598,,short,2663.8312499999997,,,,,,9599.0,2664.031301147461,-7.509339224920364e-05,-0.0015750933922492037,,,,sl
9602,2024-10-11 07:00:00+00:00,long,2663.931397705078,,0.022939623229151076,0.8119882954416393,1.4,1.0089705267714062,,,,,,,,
9602,,short,2663.931397705078,,,,,,9606.0,2663.030801147461,0.00033818480703606824,-0.0011618151929639318,,,,sl
9607,2024-10-11 12:00:00+00:00,long,2661.730102294922,,0.021763117283084162,0.7687717523353284,1.4,1.0110337513318894,,,,,,,,
9607,,short,2661.730102294922,,,,,,9608.0,2668.2333522949216,-0.002437286826658669,-0.0039372868266586685,,,,sl
9611,2024-10-11 14:30:00+00:00,long,2674.68665057373,,0.02246234728098258,0.7923311593336679,1.4,1.0124891330553942,,,,,,,,
9611,,short,2674.68665057373,,,,,,9612.0,2677.638198852539,-0.0011022954034918264,-0.0026022954034918265,,,,sl
9615,2024-10-11 16:30:00+00:00,long,2678.7387244262695,,0.02183585824578115,0.7687717523353284,1.4,1.0144130268021454,,,,,,,,
9615,,short,2678.7387244262695,,,,,,9616.0,2678.3385,0.00014943011358337088,-0.0013505698864166291,,,,sl
9619,2024-10-11 18:30:00+00:00,long,2675.68715057373,,0.02183393424908281,0.7687717523353284,1.4,1.0143236450479522,,,,,,,,
9619,,short,2675.68715057373,,,,,,9620.0,2674.2363522949217,0.0005425093700350825,-0.0009574906299649175,,,,sl
9623,2024-10-11 21:00:00+00:00,long,2675.394983078613,,0.02182882738224802,0.7687717523353284,1.4,1.0140863989463773,,,,,,,,
9623,,short,2675.394983078613,,,,,,9624.0,2675.2529150097653,5.310453753759603e-05,-0.001446895462462404,,,,sl
9627,2024-10-12 01:00:00+00:00,long,2674.826710803223,,0.02285595188780234,0.8049914290147483,1.4,1.0140281828739641,,,,,,,,
9627,,short,2674.826710803223,,,,,,9628.0,2674.684642734375,5.311582030187445e-05,-0.0014468841796981256,,,,sl
9631,2024-10-12 05:00:00+00:00,long,2674.258438527832,,0.021792798076283718,0.7687717523353284,1.4,1.0124126109548341,,,,,,,,
9631,,short,2674.258438527832,,,,,,9632.0,2674.1163704589844,5.312710786142816e-05,-0.0014468728921385719,,,,sl
9635,2024-10-12 09:00:00+00:00,long,2673.690166252441,,0.02173504301377132,0.7687717523353284,1.4,1.0097295248532072,,,,,,,,
9635,,short,2673.690166252441,,,,,,9636.0,2673.5480981835935,5.313840021958782e-05,-0.0014468615997804122,,,,sl
9639,2024-10-12 13:00:00+00:00,long,2673.121893977051,,0.021691154647838624,0.7687717523353284,1.4,1.007690634069705,,,,,,,,
9639,,short,2673.121893977051,,,,,,9640.0,2672.979825908203,5.3149697379240024e-05,-0.00144685030262076,,,,sl
9643,2024-10-12 17:00:00+00:00,long,2672.55362170166,,0.021649163866420358,0.7687717523353284,1.4,1.0057398980282435,,,,,,,,
9643,,short,2672.55362170166,,,,,,9644.0,2672.4115536328122,5.316099934349339e-05,-0.0014468390006565066,,,,sl
9647,2024-10-12 21:00:00+00:00,long,2671.9853494262693,,0.021608197753215798,0.7687717523353284,1.4,1.0038367642734625,,,,,,,,
9647,,short,2671.9853494262693,,,,,,9648.0,2671.843281357422,5.3172306115012447e-05,-0.0014468276938849876,,,,sl
9651,2024-10-13 01:00:00+00:00,long,2671.417077150879,,0.021573330263760522,0.7687717523353284,1.4,1.0022169499699807,,,,,,,,
9651,,short,2671.417077150879,,,,,,9652.0,2671.2750090820314,5.3183617697349916e-05,-0.0014468163823026501,,,,sl
9655,2024-10-13 05:00:00+00:00,long,2670.848804875488,,0.021541221356196034,0.7687717523353284,1.4,1.0007252891548581,,,,,,,,
9655,,short,2670.848804875488,,,,,,9656.0,2670.7067368066405,5.3194934093392376e-05,-0.0014468050659066077,,,,sl
9659,2024-10-13 09:00:00+00:00,long,2670.2805326000976,,0.02152208341886861,0.7687717523353284,1.4,0.9998362115325112,,,,,,,,
9659,,short,2670.2805326000976,,,,,,9660.0,2670.1384645312496,5.320625530669254e-05,-0.0014467937446933075,,,,sl
9663,2024-10-13 13:00:00+00:00,long,2669.7122603247067,,0.021503054325862785,0.7687717523353284,1.4,0.9989521904138512,,,,,,,,
9663,,short,2669.7122603247067,,,,,,9664.0,2669.5701922558596,5.321758133924881e-05,-0.0014467824186607512,,,,sl
9667,2024-10-13 17:00:00+00:00,long,2669.1439880493162,,0.02148410741996614,0.7687717523353284,1.4,0.9980719874036094,,,,,,,,
9667,,short,2669.1439880493162,,,,,,9668.0,2669.0019199804688,5.322891219528003e-05,-0.00144677108780472,,,,sl
9671,2024-10-13 21:00:00+00:00,long,2668.5757157739254,,0.021477498471544964,0.7687717523353284,1.4,0.9977649601598692,,,,,,,,
9671,,short,2668.5757157739254,,,,,,9672.0,2668.433647705078,5.32402478772287e-05,-0.0014467597521227713,,,,sl
9675,2024-10-14 01:00:00+00:00,long,2664.431647705078,,0.022076051871239663,0.7903016200963862,1.4,0.9976323012936342,,,,,,,,
9675,,short,2664.431647705078,,,,,,9676.0,2673.436147705078,-0.0033681372969126544,-0.004868137296912654,,,,sl
9679,2024-10-14 05:00:00+00:00,long,2677.3379999999997,,0.021492759242381164,0.7687717523353284,1.4,0.9984739190000043,,,,,,,,
9679,,short,2677.3379999999997,,,,,,9680.0,2682.440647705078,-0.0019022406737847497,-0.0034022406737847497,,,,sl
9683,2024-10-14 09:00:00+00:00,long,2676.637698852539,,0.02151748126363176,0.7687717523353284,1.4,0.9996224124607699,,,,,,,,
9683,,short,2676.637698852539,,,,,,9684.0,2674.436647705078,0.0008229961810273245,-0.0006770038189726755,,,,sl
9687,2024-10-14 13:00:00+00:00,long,2673.436147705078,,0.022796391117430207,0.8140178346789212,1.4,1.0001707468038967,,,,,,,,
9687,,short,2673.436147705078,,,,,,9697.0,2670.634698852539,0.0010489824211985521,-0.0004510175788014479,,,,sl
9698,2024-10-14 19:30:00+00:00,long,2668.883823852539,,0.021527984247017594,0.7687717523353284,1.4,1.0001103421334647,,,,,,,,
9698,,short,2668.883823852539,,,,,,9699.0,2667.132948852539,0.0006564633385648388,-0.0008435366614351612,,,,sl
9702,2024-10-14 23:00:00+00:00,long,2667.132948852539,,0.022098219924493973,0.7903016200963862,1.4,0.9986340912020965,,,,,,,,
9702,,short,2667.132948852539,,,,,,9703.0,2665.932397705078,0.00045033067923783143,-0.0010496693207621686,,,,sl
9706,2024-10-15 03:00:00+00:00,long,2663.130948852539,,0.022082936473966412,0.7903016200963862,1.4,0.9979434213300356,,,,,,,,
9706,,short,2663.130948852539,,,,,,9707.0,2662.0303011474607,0.0004134617493285475,-0.0010865382506714525,,,,sl
9710,2024-10-15 07:00:00+00:00,long,2668.7336022949216,,0.02274278208436105,0.8140178346789212,1.4,0.9978186996590651,,,,,,,,
9710,,short,2668.7336022949216,,,,,,9711.0,2671.8352499999996,-0.0011608678735255396,-0.0026608678735255396,,,,sl
9714,2024-10-15 11:00:00+00:00,long,2665.83225,,0.022094585542322024,0.7903016200963862,1.4,0.9984698509171428,,,,,,,,
9714,,short,2665.83225,,,,,,9715.0,2666.132448852539,-0.00011259712647360143,-0.0016125971264736015,,,,sl
9718,2024-10-15 14:00:00+00:00,long,2677.7381022949216,,0.02215664806795582,0.7923311593336679,1.4,0.998709756959859,,,,,,,,
9718,,short,2677.7381022949216,,,,,,9719.0,2680.18940057373,-0.0009145989004670785,-0.0024145989004670785,,,,sl
9722,2024-10-15 16:00:00+00:00,long,2680.0393011474607,,0.021530195401356967,0.7687717523353284,1.4,1.0002130641671436,,,,,,,,
9722,,short,2680.0393011474607,,,,,,9723.0,2680.889701721191,-0.0003172083406431936,-0.0018172083406431936,,,,sl
9726,2024-10-15 18:00:00+00:00,long,2683.2408522949218,,0.022229071655929394,0.7923311593336679,1.4,1.0019742464133814,,,,,,,,
9726,,short,2683.2408522949218,,,,,,9727.0,2681.44002557373,0.0006715894086821717,-0.0008284105913178284,,,,sl
9730,2024-10-15 20:00:00+00:00,long,2680.739602294922,,0.02227036807395809,0.7923311593336679,1.4,1.0038356803038442,,,,,,,,
9730,,short,2680.739602294922,,,,,,9731.0,2680.3395,0.00014927299132150296,-0.001350727008678497,,,,sl
9734,2024-10-16 00:00:00+00:00,long,2677.83825,,0.02222987272977611,0.7903016200963862,1.4,1.0045835740114066,,,,,,,,
9734,,short,2677.83825,,,,,,9735.0,2685.542051147461,-0.0028686205617853844,-0.004368620561785384,,,,sl
9738,2024-10-16 04:00:00+00:00,long,2684.441647705078,,0.021657510868530523,0.7687717523353284,1.4,1.006127668803268,,,,,,,,
9738,,short,2684.441647705078,,,,,,9739.0,2687.2428522949217,-0.001042408425219632,-0.002542408425219632,,,,sl
9742,2024-10-16 08:00:00+00:00,long,2697.5480511474607,,0.02295800324852413,0.8140178346789212,1.4,1.0072613307922187,,,,,,,,
9742,,short,2697.5480511474607,,,,,,9743.0,2698.0483011474607,-0.00018541180296416382,-0.0016854118029641639,,,,sl
9746,2024-10-16 12:00:00+00:00,long,2699.549051147461,,0.02236790109518302,0.7923311593336679,1.4,1.0082319761525826,,,,,,,,
9746,,short,2699.549051147461,,,,,,9765.0,2694.7466022949216,0.001782152299013795,0.000282152299013795,,,,sl
9766,2024-10-17 01:00:00+00:00,long,2699.949397705078,,0.02231432051785163,0.7923311593336679,1.4,1.005816834421745,,,,,,,,
9766,,short,2699.949397705078,,,,,,9770.0,2700.549551147461,-0.00022223381982677815,-0.0017222338198267782,,,,sl
9771,2024-10-17 06:00:00+00:00,long,2698.148448852539,,0.021637477483657703,0.7687717523353284,1.4,1.0051969920074588,,,,,,,,
9771,,short,2698.148448852539,,,,,,9772.0,2698.548551147461,-0.00014826573891058015,-0.0016482657389105802,,,,sl
9775,2024-10-17 10:00:00+00:00,long,2704.151448852539,,0.022902242900799678,0.8140178346789212,1.4,1.0048148966905084,,,,,,,,
9775,,short,2704.151448852539,,,,,,9778.0,2705.6521988525387,-0.0005546721787212938,-0.002054672178721294,,,,sl
9779,2024-10-17 13:30:00+00:00,long,2709.2039005737297,,0.02229356961324295,0.7923311593336679,1.4,1.0048814884779511,,,,,,,,
9779,,short,2709.2039005737297,,,,,,9780.0,2712.7556022949216,-0.0013092597498230996,-0.0028092597498230996,,,,sl
9783,2024-10-17 15:30:00+00:00,long,2709.654198852539,,0.021661677993371476,0.7687717523353284,1.4,1.0063212579755092,,,,,,,,
9783,,short,2709.654198852539,,,,,,9784.0,2708.953897705078,0.0002585134977950432,-0.0012414865022049569,,,,sl
9787,2024-10-17 17:30:00+00:00,long,2707.502977294922,,0.022280317586265697,0.7903016200963862,1.4,1.0068632125338046,,,,,,,,
9787,,short,2707.502977294922,,,,,,9788.0,2706.252352294922,0.00046212430963410434,-0.0010378756903658957,,,,sl
9791,2024-10-17 19:30:00+00:00,long,2709.103875,,0.022342297575647773,0.7923311593336679,1.4,1.0070778988438698,,,,,,,,
9791,,short,2709.103875,,,,,,9792.0,2709.654198852539,-0.00020309744792246232,-0.0017030974479224623,,,,sl
9795,2024-10-17 23:00:00+00:00,long,2710.254352294922,,0.022955028802377014,0.8140178346789212,1.4,1.0071308296962793,,,,,,,,
9795,,short,2710.254352294922,,,,,,9796.0,2709.554051147461,0.0002584562382743627,-0.0012415437617256373,,,,sl
9799,2024-10-18 03:00:00+00:00,long,2726.562551147461,,0.022976105387203568,0.8140178346789212,1.4,1.0080555455198261,,,,,,,,
9799,,short,2726.562551147461,,,,,,9800.0,2726.7626022949216,-7.336581017081123e-05,-0.0015733658101708113,,,,sl
9803,2024-10-18 07:00:00+00:00,long,2718.958897705078,,0.02171149208107009,0.7687717523353284,1.4,1.008635435825125,,,,,,,,
9803,,short,2718.958897705078,,,,,,9804.0,2722.960897705078,-0.001469723639209386,-0.002969723639209386,,,,sl
9807,2024-10-18 11:00:00+00:00,long,2726.462647705078,,0.021735668464398852,0.7687717523353284,1.4,1.0097585809707663,,,,,,,,
9807,,short,2726.462647705078,,,,,,9808.0,2726.162448852539,0.00011011774176017397,-0.001389882258239826,,,,sl
9811,2024-10-18 14:00:00+00:00,long,2733.766102294922,,0.023045079362680524,0.8140178346789212,1.4,1.0110817154169585,,,,,,,,
9811,,short,2733.766102294922,,,,,,9812.0,2732.5655511474606,0.0004393494410250831,-0.001060650558974917,,,,sl
9815,2024-10-18 16:00:00+00:00,long,2734.166448852539,,0.02307661718120261,0.8140178346789212,1.4,1.0124654082717315,,,,,,,,
9815,,short,2734.166448852539,,,,,,9816.0,2733.416073852539,0.0002745191290773885,-0.0012254808709226115,,,,sl
9819,2024-10-18 18:00:00+00:00,long,2736.967897705078,,0.02307631155420873,0.8140178346789212,1.4,1.012451999167758,,,,,,,,
9819,,short,2736.967897705078,,,,,,9820.0,2736.617625,0.0001279947559638117,-0.0013720052440361883,,,,sl
9823,2024-10-18 20:00:00+00:00,long,2737.768102294922,,0.023066822756505952,0.8140178346789212,1.4,1.0120356868735985,,,,,,,,
9823,,short,2737.768102294922,,,,,,9824.0,2737.8141262719723,-1.681048271640062e-05,-0.0015168104827164007,,,,sl
9827,2024-10-19 00:00:00+00:00,long,2737.9521982031247,,0.023978281015634047,0.846523581805358,1.4,1.0116282612038239,,,,,,,,
9827,,short,2737.9521982031247,,,,,,9828.0,2737.9982221801756,-1.6809352423319268e-05,-0.0015168093524233193,,,,sl
9831,2024-10-19 04:00:00+00:00,long,2738.136294111328,,0.023036794316709495,0.8140178346789212,1.4,1.010718216625704,,,,,,,,
9831,,short,2738.136294111328,,,,,,9832.0,2738.1823180883785,-1.6808222281783358e-05,-0.0015168082222817834,,,,sl
9835,2024-10-19 08:00:00+00:00,long,2738.320390019531,,0.02301184174473662,0.8140178346789212,1.4,1.009623445421954,,,,,,,,
9835,,short,2738.320390019531,,,,,,9836.0,2738.366413996582,-1.6807092292792092e-05,-0.0015168070922927921,,,,sl
9839,2024-10-19 12:00:00+00:00,long,2738.5044859277345,,0.02298497069107804,0.8140178346789212,1.4,1.0084445025942639,,,,,,,,
9839,,short,2738.5044859277345,,,,,,9840.0,2738.550509904785,-1.68059624550132e-05,-0.0015168059624550132,,,,sl
9843,2024-10-19 16:00:00+00:00,long,2738.6885818359374,,0.02295987658291556,0.8140178346789212,1.4,1.0073435216200406,,,,,,,,
9843,,short,2738.6885818359374,,,,,,9844.0,2738.7346058129883,-1.680483276955691e-05,-0.001516804832769557,,,,sl
9847,2024-10-19 20:00:00+00:00,long,2738.8726777441407,,0.022929135795533337,0.8140178346789212,1.4,1.0059947977753303,,,,,,,,
9847,,short,2738.8726777441407,,,,,,9848.0,2738.918701721191,-1.6803703235757084e-05,-0.0015168037032357571,,,,sl
9851,2024-10-20 00:00:00+00:00,long,2739.0567736523435,,0.02223034870753848,0.7903016200963862,1.4,1.0046050837810523,,,,,,,,
9851,,short,2739.0567736523435,,,,,,9852.0,2739.1027976293944,-1.6802573854057812e-05,-0.0015168025738540578,,,,sl
9855,2024-10-20 04:00:00+00:00,long,2739.240869560547,,0.02220133003960458,0.7903016200963862,1.4,1.00329370977993,,,,,,,,
9855,,short,2739.240869560547,,,,,,9856.0,2739.2868935375973,-1.680144462379296e-05,-0.001516801444623793,,,,sl
9859,2024-10-20 08:00:00+00:00,long,2739.4249654687496,,0.022183950346914574,0.7903016200963862,1.4,1.002508309251102,,,,,,,,
9859,,short,2739.4249654687496,,,,,,9860.0,2739.4709894458006,-1.6800315545628663e-05,-0.0015168003155456287,,,,sl
9863,2024-10-20 12:00:00+00:00,long,2739.6090613769534,,0.022170678221969366,0.7903016200963862,1.4,1.001908532595866,,,,,,,,
9863,,short,2739.6090613769534,,,,,,9864.0,2739.655085354004,-1.679918661900981e-05,-0.0015167991866190098,,,,sl
9867,2024-10-20 16:00:00+00:00,long,2739.793157285156,,0.022159536742834583,0.7903016200963862,1.4,1.001405041322432,,,,,,,,
9867,,short,2739.793157285156,,,,,,9868.0,2739.839181262207,-1.6798057844269465e-05,-0.0015167980578442695,,,,sl
9871,2024-10-20 20:00:00+00:00,long,2739.977253193359,,0.02215242350841768,0.7903016200963862,1.4,1.0010835892592476,,,,,,,,
9871,,short,2739.977253193359,,,,,,9872.0,2740.02327717041,-1.6796929221185586e-05,-0.0015167969292211856,,,,sl
9875,2024-10-21 00:00:00+00:00,long,2737.968397705078,,0.02154286765854406,0.7687717523353284,1.4,1.000801770258971,,,,,,,,
9875,,short,2737.968397705078,,,,,,9876.0,2742.670698852539,-0.0017144971685547628,-0.0032144971685547628,,,,sl
9879,2024-10-21 04:00:00+00:00,long,2746.672698852539,,0.021551866583001747,0.7687717523353284,1.4,1.0012198269295327,,,,,,,,
9879,,short,2746.672698852539,,,,,,9881.0,2746.672698852539,0.0,-0.0015,,,,sl
9883,2024-10-21 08:00:00+00:00,long,2747.673198852539,,0.022830935187049074,0.8140178346789212,1.4,1.0016863361675978,,,,,,,,
9883,,short,2747.673198852539,,,,,,9884.0,2750.6746988525388,-0.001091186828181434,-0.002591186828181434,,,,sl
9887,2024-10-21 12:00:00+00:00,long,2754.7766022949218,,0.022246047978843157,0.7923311593336679,1.4,1.0027394532839908,,,,,,,,
9887,,short,2754.7766022949218,,,,,,9888.0,2755.1769488525388,-0.00014530702203496837,-0.0016453070220349684,,,,sl
9891,2024-10-21 14:30:00+00:00,long,2738.71865057373,,0.022199855080086393,0.7903016200963862,1.4,1.0032270553225557,,,,,,,,
9891,,short,2738.71865057373,,,,,,9892.0,2736.167448852539,0.0009323997046528643,-0.0005676002953471358,,,,sl
9895,2024-10-21 16:30:00+00:00,long,2739.2689744262693,,0.02219580939960345,0.7903016200963862,1.4,1.0030442281778273,,,,,,,,
9895,,short,2739.2689744262693,,,,,,9896.0,2738.8687499999996,0.00014612763984023225,-0.0013538723601597678,,,,sl
9899,2024-10-21 18:30:00+00:00,long,2734.0663011474608,,0.022829050654082125,0.8140178346789212,1.4,1.0016036540125488,,,,,,,,
9899,,short,2734.0663011474608,,,,,,9900.0,2736.067301147461,-0.0007313416593082156,-0.0022313416593082156,,,,sl
9903,2024-10-21 21:00:00+00:00,long,2736.167448852539,,0.022799907128021785,0.8140178346789212,1.4,1.0003250085430042,,,,,,,,
9903,,short,2736.167448852539,,,,,,9904.0,2736.467647705078,-0.00010970305195845409,-0.0016097030519584541,,,,sl
9907,2024-10-22 01:00:00+00:00,long,2743.671198852539,,0.02275906859970128,0.8140178346789212,1.4,0.9985332555783227,,,,,,,,
9907,,short,2743.671198852539,,,,,,9908.0,2744.571551147461,-0.00032804839594924307,-0.001828048395949243,,,,sl
9911,2024-10-22 05:00:00+00:00,long,2746.272352294922,,0.02209125081244526,0.7903016200963862,1.4,0.998319152130034,,,,,,,,
9911,,short,2746.272352294922,,,,,,9912.0,2750.6746988525388,-0.001600460628606304,-0.003100460628606304,,,,sl
9915,2024-10-22 09:00:00+00:00,long,2747.272852294922,,0.02151377288913737,0.7687717523353284,1.4,0.9994501351290053,,,,,,,,
9915,,short,2747.272852294922,,,,,,9916.0,2754.5765511474606,-0.0026514779012026812,-0.004151477901202681,,,,sl
9919,2024-10-22 13:00:00+00:00,long,2751.675198852539,,0.021552496544377336,0.7687717523353284,1.4,1.0012490925997246,,,,,,,,
9919,,short,2751.675198852539,,,,,,9920.0,2754.6766988525387,-0.0010896015497027234,-0.0025896015497027234,,,,sl
9923,2024-10-22 15:00:00+00:00,long,2753.576051147461,,0.021596691067935127,0.7687717523353284,1.4,1.0033022063315378,,,,,,,,
9923,,short,2753.576051147461,,,,,,9924.0,2757.327926147461,-0.0013606923443604257,-0.0028606923443604258,,,,sl
9927,2024-10-22 17:00:00+00:00,long,2762.7806022949217,,0.022304920107068856,0.7923311593336679,1.4,1.005393111395618,,,,,,,,
9927,,short,2762.7806022949217,,,,,,9928.0,2761.6301249999997,0.0004165935490445527,-0.0010834064509554473,,,,sl
9931,2024-10-22 19:00:00+00:00,long,2764.181448852539,,0.022329609967760396,0.7923311593336679,1.4,1.0065060055795665,,,,,,,,
9931,,short,2764.181448852539,,,,,,9932.0,2764.3315482788084,-5.4298633737737134e-05,-0.0015542986337377372,,,,sl
9935,2024-10-22 22:00:00+00:00,long,2762.680698852539,,0.022292465158323765,0.7903016200963862,1.4,1.0074121698536236,,,,,,,,
9935,,short,2762.680698852539,,,,,,9936.0,2761.980397705078,0.0002535503684395479,-0.001246449631560452,,,,sl
9939,2024-10-23 02:00:00+00:00,long,2754.6766988525387,,0.02296973469074919,0.8140178346789212,1.4,1.0077760370573852,,,,,,,,
9939,,short,2754.6766988525387,,,,,,9940.0,2761.580051147461,-0.002499783517792231,-0.003999783517792231,,,,sl
9943,2024-10-23 06:00:00+00:00,long,2765.982397705078,,0.02170254870252986,0.7687717523353284,1.4,1.0082199596119752,,,,,,,,
