side,entry_time,entry_price,units,sl_price,tp_price,trail_stop,entry_commission,entry_prob,exit_time,exit_price,exit_commission,pnl,exit_reason
long,2024-01-26 10:00:00+00:00,2022.4185155639643,2.4745125509318533,2018.8559894060404,,,2.5022499999999988,0.6041117476357071,2024-01-26 13:00:00+00:00,2017.6446758123966,2.4963435368093028,-11.812926381391724,SL
long,2024-01-26 14:00:00+00:00,2026.3220499999998,2.4697456162015303,2022.5827616699216,,,2.5022499999999988,0.6041117476357071,2024-01-26 14:00:00+00:00,2021.3692120129197,2.4961338750468247,-12.232249906347493,SL
long,2024-01-26 14:30:00+00:00,2024.1200577819823,2.4724323938985595,2019.555774683489,,,2.5022499999999988,0.5891692189000749,2024-01-26 14:30:00+00:00,2018.344041218679,2.4951095947705957,-14.280810458805712,SL
long,2024-01-26 15:00:00+00:00,2021.9180655639643,2.4751250237254867,2016.7537850812635,,,2.5022499999999988,0.6041117476357071,2024-01-26 15:00:00+00:00,2015.5437328102146,2.4943613647458194,-15.777270508358974,SL
long,2024-01-26 15:30:00+00:00,2020.2666172180175,2.4771482918880188,2014.7648406590051,,,2.502249999999999,0.5891692189000749,2024-02-13 14:00:00+00:00,2013.5559817546095,2.4939383804121666,-16.623239175664107,SL
long,2024-02-15 14:00:00+00:00,2017.1138188720702,2.4810201353924657,2013.781717867606,,,2.5022499999999988,0.6046597012895415,2024-02-15 14:00:00+00:00,2012.5734488368853,2.4966176252602854,-11.264749479426282,SL
long,2024-02-15 14:30:00+00:00,2017.1638516540522,2.4809585973377235,2013.0067428022107,,,2.5022499999999988,0.5814413104849437,2024-02-15 14:30:00+00:00,2011.7989387565294,2.49559493661146,-13.310126777077226,SL
long,2024-02-15 15:00:00+00:00,2017.213884436035,2.4808970623356266,2012.4996379586355,,,2.5022499999999988,0.6046597012895415,2024-02-15 15:00:00+00:00,2011.2921381758601,2.4949043785496166,-14.691242900764678,SL
long,2024-02-15 15:30:00+00:00,2015.6625016540522,2.4828065193916666,2010.3321772086003,,,2.5022499999999988,0.5659508280954771,2024-02-15 16:00:00+00:00,2009.125977902275,2.494135538107463,-16.228923785070826,SL
long,2024-02-15 16:30:00+00:00,2013.8107999999997,2.485089463220675,2007.3768858154294,,,2.5022499999999988,0.5659508280954771,2024-02-16 13:00:00+00:00,2006.1724596839401,2.492759020482032,-18.98195903593342,SL
long,2024-02-16 14:00:00+00:00,2014.8116999999997,2.4838549428713352,2011.8117261579239,,,2.5022499999999988,0.5891692189000749,2024-02-16 14:00:00+00:00,2010.604639122229,2.497025135521893,-10.44972895621162,SL
long,2024-02-16 14:30:00+00:00,2013.210284436035,2.485830734468913,2009.096022263881,,,2.5022499999999988,0.5891692189000749,2024-02-16 14:30:00+00:00,2007.8905646505225,2.4956380385292043,-13.22392294158925,SL
long,2024-02-16 15:00:00+00:00,2011.6088688720702,2.4878096718702936,2006.7660431187219,,,2.5022499999999988,0.6041117476357071,,,,,
