side,entry_idx,entry_date,entry_price,units,risk_frac,conf_strength,exit_idx,exit_date,exit_price,exit_reason,pct_ret
long,10341,2024-11-06 04:00:00+00:00,2752.3754999999996,0.04550813812073708,0.012638033123819087,0.1319016561909543,10342.0,2024-11-06 05:00:00+00:00,2746.426148803711,sl,-3.990908596825422e-05
long,10344,2024-11-06 07:00:00+00:00,2735.86725,0.045780907528403386,0.012638033123819087,0.1319016561909543,10347.0,2024-11-06 10:00:00+00:00,2727.735547607422,sl,-5.010238937949736e-05
long,10394,2024-11-07 20:30:00+00:00,2714.3064261474606,0.04614225167325839,0.012638033123819087,0.1319016561909543,10399.0,2024-11-08 01:00:00+00:00,2706.0462023925784,sl,-5.0993776785311636e-05
long,10400,2024-11-08 02:00:00+00:00,2706.152448852539,0.04606658335264598,0.01258004628846818,0.12900231442340893,10402.0,2024-11-08 04:00:00+00:00,2699.249797607422,sl,-4.4598927480943e-05
long,10403,2024-11-08 05:00:00+00:00,2703.651198852539,0.046319672500238794,0.012638033123819087,0.1319016561909543,10404.0,2024-11-08 06:00:00+00:00,2692.253297607422,sl,-6.570452866095887e-05
long,10406,2024-11-08 08:00:00+00:00,2697.348,0.04642486240579674,0.012638033123819087,0.1319016561909543,10412.0,2024-11-08 14:30:00+00:00,2695.8014494018557,sl,-1.9892653737726935e-05
long,10413,2024-11-08 15:00:00+00:00,2696.447647705078,0.0462263628339373,0.01258004628846818,0.12900231442340893,10415.0,2024-11-08 16:00:00+00:00,2689.4546488037113,sl,-4.51331603165299e-05
long,10416,2024-11-08 16:30:00+00:00,2694.5466732788086,0.046470105090975856,0.012638033123819087,0.1319016561909543,10477.0,2024-11-11 01:00:00+00:00,2678.5599523925785,sl,-8.718666679218187e-05
long,10618,2024-11-15 17:30:00+00:00,2571.034875,0.05108585550338476,0.01325765241939775,0.16288262096988748,10683.0,2024-11-18 07:00:00+00:00,2585.806547607422,sl,6.333788405948447e-05
long,10684,2024-11-18 08:00:00+00:00,2591.094948852539,0.05069356304251901,0.01325765241939775,0.16288262096988748,10709.0,2024-11-19 02:00:00+00:00,2625.286797607422,tp,0.0001639866390059579
long,10710,2024-11-19 03:00:00+00:00,2629.81425,0.04995538186196247,0.01325765241939775,0.16288262096988748,10711.0,2024-11-19 04:00:00+00:00,2625.786547607422,sl,-3.3544587402677744e-05
long,10713,2024-11-19 06:00:00+00:00,2630.3145,0.04994420561462043,0.01325765241939775,0.16288262096988748,10714.0,2024-11-19 07:00:00+00:00,2621.5884523925783,sl,-5.710699559139553e-05
long,10716,2024-11-19 09:00:00+00:00,2635.417147705078,0.04984465789274316,0.01325765241939775,0.16288262096988748,10718.0,2024-11-19 11:00:00+00:00,2631.8833511962894,sl,-3.1024060352962326e-05
long,10719,2024-11-19 12:00:00+00:00,2644.5215511474607,0.049671514572826654,0.01325765241939775,0.16288262096988748,10720.0,2024-11-19 13:00:00+00:00,2637.880351196289,sl,-4.64812125824316e-05
long,10722,2024-11-19 14:30:00+00:00,2628.8637017211913,0.049965041941570185,0.01325765241939775,0.16288262096988748,10744.0,2024-11-20 06:00:00+00:00,2631.4836488037113,sl,-4.5057353477345114e-08
long,10745,2024-11-20 07:00:00+00:00,2625.912397705078,0.0474645844860849,0.01258004628846818,0.12900231442340893,10752.0,2024-11-20 14:00:00+00:00,2645.3766011962894,tp,8.134700864379933e-05
long,10753,2024-11-20 14:30:00+00:00,2650.8747017211913,0.04955419588303493,0.01325765241939775,0.16288262096988748,10781.0,2024-11-21 12:00:00+00:00,2664.6670000000004,sl,5.606684930080512e-05
long,10782,2024-11-21 13:00:00+00:00,2669.2338522949217,0.049216118388794944,0.01325765241939775,0.16288262096988748,10806.0,2024-11-22 06:00:00+00:00,2693.9523988037113,tp,0.00011064012262625613
long,10807,2024-11-22 07:00:00+00:00,2700.449647705078,0.04865258795411387,0.01325765241939775,0.16288262096988748,10811.0,2024-11-22 11:00:00+00:00,2699.749547607422,sl,-1.670711126692969e-05
long,10812,2024-11-22 12:00:00+00:00,2706.752602294922,0.04853848439802019,0.01325765241939775,0.16288262096988748,10813.0,2024-11-22 13:00:00+00:00,2693.752547607422,sl,-7.663892615304448e-05
long,10815,2024-11-22 14:30:00+00:00,2702.7507244262692,0.048606628357727936,0.01325765241939775,0.16288262096988748,10880.0,2024-11-25 01:00:00+00:00,2701.848351196289,sl,-1.7695796259783016e-05
long,10881,2024-11-25 02:00:00+00:00,2698.3485,0.04619674484142873,0.01258004628846818,0.12900231442340893,10882.0,2024-11-25 03:00:00+00:00,2672.663,sl,-0.0001312006347741304
long,10948,2024-11-27 07:00:00+00:00,2648.723602294922,0.04705608476305509,0.01258004628846818,0.12900231442340893,10949.0,2024-11-27 08:00:00+00:00,2677.16075,tp,0.00012392031354494263
long,10951,2024-11-27 10:00:00+00:00,2649.624198852539,0.0470459198127807,0.01258004628846818,0.12900231442340893,10960.0,2024-11-27 16:30:00+00:00,2662.0683244018555,sl,4.6768075477254326e-05
long,10961,2024-11-27 17:00:00+00:00,2663.931397705078,0.04696604492722323,0.0126259105658376,0.13129552829187996,11074.0,2024-12-02 02:00:00+00:00,2647.975398803711,sl,-8.780978766557615e-05
long,11116,2024-12-03 13:00:00+00:00,2676.937897705078,0.04677861650778687,0.012638033123819087,0.1319016561909543,11118.0,2024-12-03 14:30:00+00:00,2664.8169494018557,sl,-6.961522911015912e-05
long,11119,2024-12-03 15:00:00+00:00,2664.431647705078,0.0467792873251772,0.01258004628846818,0.12900231442340893,11146.0,2024-12-04 12:00:00+00:00,2657.870351196289,sl,-4.3495248140288275e-05
long,11147,2024-12-04 13:00:00+00:00,2672.535551147461,0.04914735986671912,0.01325765241939775,0.16288262096988748,11173.0,2024-12-05 08:00:00+00:00,2666.266297607422,sl,-4.429777227911342e-05
long,11174,2024-12-05 09:00:00+00:00,2669.934397705078,0.046893939132676594,0.012638033123819087,0.1319016561909543,11180.0,2024-12-05 15:30:00+00:00,2659.6194761962893,sl,-6.12871240103714e-05
long,11181,2024-12-05 16:00:00+00:00,2659.7291022949216,0.04685500979347413,0.01258004628846818,0.12900231442340893,11195.0,2024-12-06 01:00:00+00:00,2639.1797500000002,sl,-0.00010903568215572433
long,11246,2024-12-07 21:00:00+00:00,2659.8291522949216,0.047064081845389405,0.012638033123819087,0.1319016561909543,11333.0,2024-12-11 00:00:00+00:00,2730.3341011962893,tp,0.000331238422118797
long,11334,2024-12-11 01:00:00+00:00,2733.766102294922,0.0458063628923835,0.012638033123819087,0.1319016561909543,11338.0,2024-12-11 05:00:00+00:00,2726.436148803711,sl,-4.64456381501399e-05
long,11339,2024-12-11 06:00:00+00:00,2733.165948852539,0.045814293162136845,0.012638033123819087,0.1319016561909543,11340.0,2024-12-11 07:00:00+00:00,2724.836851196289,sl,-5.1046537399182086e-05
long,11342,2024-12-11 09:00:00+00:00,2728.5635511474607,0.04567867507178266,0.01258004628846818,0.12900231442340893,11374.0,2024-12-12 10:00:00+00:00,2743.4276488037112,sl,5.631197937509064e-05
long,11375,2024-12-12 11:00:00+00:00,2743.8712499999997,0.04542639762386829,0.01258004628846818,0.12900231442340893,11376.0,2024-12-12 12:00:00+00:00,2735.031702392578,sl,-5.298930222273523e-05
long,11378,2024-12-12 14:00:00+00:00,2712.3554999999997,0.045951786785594806,0.01258004628846818,0.12900231442340893,11380.0,2024-12-12 15:00:00+00:00,2700.14925,sl,-6.895080051704108e-05
long,11381,2024-12-12 15:30:00+00:00,2705.70215057373,0.04627392422214046,0.012638033123819087,0.1319016561909543,11403.0,2024-12-13 08:00:00+00:00,2693.752547607422,sl,-6.821916087068815e-05
long,11472,2024-12-15 22:00:00+00:00,2670.5666619213866,0.04687953189624998,0.012638033123819087,0.1319016561909543,11474.0,2024-12-16 00:00:00+00:00,2663.8673511962893,sl,-4.42744770665165e-05
long,11475,2024-12-16 01:00:00+00:00,2673.436147705078,0.04433303776528441,0.011964907209580811,0.09824536047904053,11488.0,2024-12-16 14:00:00+00:00,2672.16325,sl,-1.7670987007652785e-05
long,11489,2024-12-16 14:30:00+00:00,2674.4865994262695,0.04431484208296886,0.011964907209580811,0.09824536047904053,11504.0,2024-12-16 23:00:00+00:00,2667.0657023925783,sl,-4.5083675868259445e-05
long,11505,2024-12-17 00:00:00+00:00,2673.536051147461,0.04660761841808259,0.01258004628846818,0.12900231442340893,11511.0,2024-12-17 06:00:00+00:00,2664.866851196289,sl,-5.325222802612602e-05
short,11576,2024-12-19 10:00:00+00:00,2631.983398803711,0.04498103914902477,0.011964907209580811,0.09824536047904053,11588.0,2024-12-19 18:00:00+00:00,2615.80725,sl,6.158323846161059e-05
long,11613,2024-12-20 15:30:00+00:00,2649.2239744262693,0.04703573083912731,0.01258004628846818,0.12900231442340893,11614.0,2024-12-20 16:00:00+00:00,2642.378101196289,sl,-4.501668980507029e-05
long,11616,2024-12-20 17:00:00+00:00,2646.122448852539,0.04962510910005887,0.01325765241939775,0.16288262096988748,11675.0,2024-12-23 00:00:00+00:00,2636.3811011962894,sl,-6.189732177629102e-05
long,11682,2024-12-23 07:00:00+00:00,2645.2218522949215,0.047101857892098066,0.01258004628846818,0.12900231442340893,11684.0,2024-12-23 09:00:00+00:00,2639.279797607422,sl,-4.078807530404361e-05
long,11737,2024-12-25 03:00:00+00:00,2637.6848147176106,0.053265881955434295,0.01418638805158166,0.209319402579083,11771.0,2024-12-26 13:00:00+00:00,2637.580452392578,sl,-1.476185597489885e-05
long,11772,2024-12-26 14:00:00+00:00,2647.5230511474606,0.04959303119493759,0.01325765241939775,0.16288262096988748,11778.0,2024-12-26 17:00:00+00:00,2645.6765,sl,-2.2511187297926583e-05
long,11779,2024-12-26 17:30:00+00:00,2651.575125,0.04951612961574917,0.01325765241939775,0.16288262096988748,11794.0,2024-12-27 05:00:00+00:00,2646.17625,sl,-4.020980639023764e-05
long,11795,2024-12-27 06:00:00+00:00,2651.024801147461,0.04952441717722944,0.01325765241939775,0.16288262096988748,11796.0,2024-12-27 07:00:00+00:00,2647.475648803711,sl,-3.099626847980133e-05
long,11798,2024-12-27 09:00:00+00:00,2640.0193011474607,0.049511821038361443,0.013199665584046838,0.1599832792023419,11802.0,2024-12-27 13:00:00+00:00,2632.083202392578,sl,-5.277265236853259e-05
long,11803,2024-12-27 14:00:00+00:00,2631.0148011474607,0.04967865064524957,0.013199665584046838,0.1599832792023419,11874.0,2024-12-30 06:00:00+00:00,2629.884351196289,sl,-1.8881838893674474e-05
long,11919,2024-12-31 17:00:00+00:00,2639.919397705078,0.04718603936023951,0.01258004628846818,0.12900231442340893,11968.0,2025-01-02 15:00:00+00:00,2666.366101196289,tp,0.00011469796481743122
long,11969,2025-01-02 15:30:00+00:00,2671.68515057373,0.04914203259720322,0.01325765241939775,0.16288262096988748,11990.0,2025-01-03 07:00:00+00:00,2668.265297607422,sl,-3.0219435268888925e-05
long,11991,2025-01-03 08:00:00+00:00,2668.433647705078,0.048985230879706694,0.013199665584046838,0.1599832792023419,11996.0,2025-01-03 13:00:00+00:00,2662.768047607422,sl,-4.1178734702862795e-05
long,11997,2025-01-03 14:00:00+00:00,2662.83075,0.04908627996335892,0.013199665584046838,0.1599832792023419,11999.0,2025-01-03 15:00:00+00:00,2656.5709523925784,sl,-4.416968681281511e-05
long,12000,2025-01-03 15:30:00+00:00,2656.977727294922,0.047099158460324385,0.012638033123819087,0.1319016561909543,12008.0,2025-01-03 19:30:00+00:00,2651.273675598144,sl,-3.9723935463541284e-05
long,12059,2025-01-05 21:00:00+00:00,2654.890873842773,0.04944521549131617,0.01325765241939775,0.16288262096988748,12065.0,2025-01-06 03:00:00+00:00,2650.8738511962893,sl,-3.33002154738838e-05
long,12066,2025-01-06 04:00:00+00:00,2648.423647705078,0.0495643059608514,0.01325765241939775,0.16288262096988748,12067.0,2025-01-06 05:00:00+00:00,2643.877351196289,sl,-3.5989948079835116e-05
long,12105,2025-01-07 12:00:00+00:00,2665.2318522949217,0.049249957587439316,0.01325765241939775,0.16288262096988748,12108.0,2025-01-07 14:30:00+00:00,2665.4166250000003,sl,-1.2351739233492078e-05
long,12109,2025-01-07 15:00:00+00:00,2662.3305,0.046783114867974596,0.01258004628846818,0.12900231442340893,12127.0,2025-01-08 04:00:00+00:00,2658.4701488037113,sl,-3.080708255424806e-05
long,12128,2025-01-08 05:00:00+00:00,2665.332,0.05269580033427403,0.01418638805158166,0.209319402579083,12138.0,2025-01-08 14:30:00+00:00,2678.010300598144,tp,5.360170449472606e-05
long,12139,2025-01-08 15:00:00+00:00,2682.84075,0.048927215002224744,0.01325765241939775,0.16288262096988748,12142.0,2025-01-08 16:30:00+00:00,2677.6605,sl,-3.882039363848976e-05
long,12143,2025-01-08 17:00:00+00:00,2673.135948852539,0.04659325961025553,0.01258004628846818,0.12900231442340893,12170.0,2025-01-09 16:00:00+00:00,2685.3566011962894,sl,4.518214234501212e-05
long,12171,2025-01-09 17:00:00+00:00,2686.942897705078,0.046569607303228865,0.012638033123819087,0.1319016561909543,12190.0,2025-01-10 12:00:00+00:00,2703.547452392578,sl,6.593190509825421e-05
long,12191,2025-01-10 13:00:00+00:00,2714.3565,0.048362628698781496,0.01325765241939775,0.16288262096988748,12260.0,2025-01-13 03:00:00+00:00,2714.0422023925785,sl,-1.4805852658536358e-05
long,12261,2025-01-13 04:00:00+00:00,2715.256852294922,0.04587489117141368,0.01258004628846818,0.12900231442340893,12264.0,2025-01-13 07:00:00+00:00,2706.945898803711,sl,-5.0980083918841226e-05
long,12322,2025-01-15 03:00:00+00:00,2692.745602294922,0.048747560708388954,0.01325765241939775,0.16288262096988748,12329.0,2025-01-15 10:00:00+00:00,2709.6445000000003,tp,7.045292833714015e-05
long,12330,2025-01-15 11:00:00+00:00,2709.454147705078,0.04597403423055581,0.01258004628846818,0.12900231442340893,12331.0,2025-01-15 12:00:00+00:00,2704.647,sl,-3.4872658704017825e-05
long,12333,2025-01-15 14:00:00+00:00,2705.6521988525387,0.04603703088258328,0.01258004628846818,0.12900231442340893,12335.0,2025-01-15 15:00:00+00:00,2698.4501488037113,sl,-4.598963273871075e-05
long,12336,2025-01-15 15:30:00+00:00,2707.2529744262692,0.04848583196326639,0.01325765241939775,0.16288262096988748,12357.0,2025-01-16 09:00:00+00:00,2735.031702392578,tp,0.00012416108349651574
long,12358,2025-01-16 10:00:00+00:00,2739.2688522949215,0.04792509157969565,0.01325765241939775,0.16288262096988748,12359.0,2025-01-16 11:00:00+00:00,2731.233797607422,sl,-5.204517767690695e-05
long,12361,2025-01-16 13:00:00+00:00,2745.472147705078,0.047814317927613335,0.01325765241939775,0.16288262096988748,12375.0,2025-01-16 22:00:00+00:00,2744.5769761962893,sl,-1.7592211078149415e-05
long,12376,2025-01-16 23:00:00+00:00,2746.3725,0.04535482916658562,0.01258004628846818,0.12900231442340893,12382.0,2025-01-17 05:00:00+00:00,2739.729547607422,sl,-4.2947680201196347e-05
long,12383,2025-01-17 06:00:00+00:00,2742.670698852539,0.047860259359648355,0.01325765241939775,0.16288262096988748,12385.0,2025-01-17 08:00:00+00:00,2738.3301011962894,sl,-3.4219454797477685e-05
long,12386,2025-01-17 09:00:00+00:00,2732.465647705078,0.0457922520738464,0.012638033123819087,0.1319016561909543,12387.0,2025-01-17 10:00:00+00:00,2728.235297607422,sl,-3.218630249240135e-05
long,12389,2025-01-17 12:00:00+00:00,2743.2708522949215,0.047846611381013836,0.01325765241939775,0.16288262096988748,12390.0,2025-01-17 13:00:00+00:00,2735.531452392578,sl,-5.0568166021034276e-05
long,12392,2025-01-17 14:30:00+00:00,2748.423573852539,0.04775449397437728,0.01325765241939775,0.16288262096988748,12398.0,2025-01-17 17:30:00+00:00,2747.4255267944336,sl,-1.8083473540805353e-05
long,12399,2025-01-17 18:00:00+00:00,2745.5720511474606,0.04535997681021429,0.01258004628846818,0.12900231442340893,12402.0,2025-01-17 19:30:00+00:00,2739.12975,sl,-4.204152304408127e-05
long,12403,2025-01-17 20:00:00+00:00,2740.3695,0.045444181435396726,0.01258004628846818,0.12900231442340893,12485.0,2025-01-21 06:00:00+00:00,2738.5299523925783,sl,-2.1031652441715857e-05
long,12486,2025-01-21 07:00:00+00:00,2742.970897705078,0.045609396593443825,0.012638033123819087,0.1319016561909543,12487.0,2025-01-21 08:00:00+00:00,2734.0322023925783,sl,-5.370068211988548e-05
long,12489,2025-01-21 10:00:00+00:00,2733.86625,0.048002303648414804,0.01325765241939775,0.16288262096988748,12492.0,2025-01-21 14:00:00+00:00,2752.522952392578,tp,7.782117272864455e-05
long,12493,2025-01-21 14:30:00+00:00,2754.87675,0.045413379961492764,0.012638033123819087,0.1319016561909543,12515.0,2025-01-22 06:00:00+00:00,2761.418648803711,sl,1.7431691204141747e-05
long,12516,2025-01-22 07:00:00+00:00,2762.980897705078,0.04507320473517053,0.01258004628846818,0.12900231442340893,12523.0,2025-01-22 14:00:00+00:00,2762.218297607422,sl,-1.6063843452835145e-05
long,12524,2025-01-22 14:30:00+00:00,2768.4335738525388,0.045191055646228696,0.012638033123819087,0.1319016561909543,12539.0,2025-01-22 23:00:00+00:00,2762.018202392578,sl,-4.186920942657959e-05
long,12540,2025-01-23 00:00:00+00:00,2766.582551147461,0.047436421119340044,0.01325765241939775,0.16288262096988748,12541.0,2025-01-23 01:00:00+00:00,2760.0192023925783,sl,-4.464822581614349e-05
long,12543,2025-01-23 03:00:00+00:00,2761.480147705078,0.04509307412094248,0.01258004628846818,0.12900231442340893,12548.0,2025-01-23 09:00:00+00:00,2752.12325,sl,-5.507380109981661e-05
long,12549,2025-01-23 10:00:00+00:00,2759.0788011474606,0.04756068874458196,0.01325765241939775,0.16288262096988748,12551.0,2025-01-23 12:00:00+00:00,2750.5239523925784,sl,-5.4250224452925834e-05
long,12574,2025-01-24 04:00:00+00:00,2780.989897705078,0.04477183323620653,0.01258004628846818,0.12900231442340893,12586.0,2025-01-24 15:00:00+00:00,2781.208797607422,sl,-1.1602342622554963e-05
long,12587,2025-01-24 15:30:00+00:00,2781.89025,0.04256830457129483,0.011964907209580811,0.09824536047904053,12600.0,2025-01-24 23:00:00+00:00,2775.915351904297,sl,-3.761964700880691e-05
long,12601,2025-01-25 00:00:00+00:00,2778.5946088623045,0.04501476351982228,0.012638033123819087,0.1319016561909543,12616.0,2025-01-25 15:00:00+00:00,2774.348167138672,sl,-3.19354428575311e-05
long,12617,2025-01-25 16:00:00+00:00,2777.0258561279297,0.04503875415676232,0.012638033123819087,0.1319016561909543,12631.0,2025-01-26 06:00:00+00:00,2772.878931420899,sl,-3.14947962720732e-05
long,12702,2025-01-28 18:30:00+00:00,2774.0863011474607,0.04729549613301492,0.01325765241939775,0.16288262096988748,12708.0,2025-01-28 22:00:00+00:00,2769.2646994018555,sl,-3.6273760190579413e-05
long,12709,2025-01-28 23:00:00+00:00,2771.184948852539,0.04492355311145644,0.01258004628846818,0.12900231442340893,12715.0,2025-01-29 05:00:00+00:00,2766.616,sl,-3.3299550517755976e-05
long,12716,2025-01-29 06:00:00+00:00,2767.583051147461,0.04518785596108322,0.012638033123819087,0.1319016561909543,12717.0,2025-01-29 07:00:00+00:00,2764.1172500000002,sl,-2.8457242596294384e-05
long,12719,2025-01-29 09:00:00+00:00,2771.88525,0.045116436685199955,0.012638033123819087,0.1319016561909543,12720.0,2025-01-29 10:00:00+00:00,2765.3166011962894,sl,-4.252847969749999e-05
long,12722,2025-01-29 12:00:00+00:00,2770.684698852539,0.04734690574920666,0.01325765241939775,0.16288262096988748,12727.0,2025-01-29 15:30:00+00:00,2770.214297607422,sl,-1.5521390466910825e-05
long,12728,2025-01-29 16:00:00+00:00,2771.985397705078,0.04490520046490825,0.01258004628846818,0.12900231442340893,12748.0,2025-01-30 08:00:00+00:00,2811.893398803711,tp,0.0001711310504670848
long,12749,2025-01-30 09:00:00+00:00,2813.005897705078,0.044461949397933284,0.012638033123819087,0.1319016561909543,12750.0,2025-01-30 10:00:00+00:00,2792.902898803711,sl,-0.00010232158048305294
long,12752,2025-01-30 12:00:00+00:00,2822.1103011474606,0.04648660802361173,0.01325765241939775,0.16288262096988748,12795.0,2025-01-31 19:00:00+00:00,2827.185797607422,sl,1.0615560460658412e-05
long,12796,2025-01-31 19:30:00+00:00,2830.91475,0.04634252162760317,0.01325765241939775,0.16288262096988748,12852.0,2025-02-03 02:00:00+00:00,2810.09425,sl,-0.0001100589464146305
long,12868,2025-02-03 16:00:00+00:00,2854.326352294922,0.0436084484482937,0.01258004628846818,0.12900231442340893,12921.0,2025-02-05 13:00:00+00:00,2882.2581011962893,sl,0.00011171848706959295
long,12922,2025-02-05 14:00:00+00:00,2892.145301147461,0.043241417320584896,0.012638033123819087,0.1319016561909543,12929.0,2025-02-05 17:30:00+00:00,2889.9043005981443,sl,-2.243575212490742e-05
long,12930,2025-02-05 18:00:00+00:00,2889.6440511474607,0.04307930469644235,0.01258004628846818,0.12900231442340893,12933.0,2025-02-05 19:30:00+00:00,2881.3585267944336,sl,-4.8560059736849706e-05
long,12934,2025-02-05 20:00:00+00:00,2883.641051147461,0.043166888455344034,0.01258004628846818,0.12900231442340893,12945.0,2025-02-06 06:00:00+00:00,2877.7603511962893,sl,-3.819513295839551e-05
long,12946,2025-02-06 07:00:00+00:00,2877.0378977050777,0.04326430918857803,0.01258004628846818,0.12900231442340893,12952.0,2025-02-06 13:00:00+00:00,2877.7603511962893,sl,-9.432862532713928e-06
long,12953,2025-02-06 14:00:00+00:00,2863.330852294922,0.04367138616709236,0.012638033123819087,0.1319016561909543,12975.0,2025-02-07 05:00:00+00:00,2883.357648803711,sl,7.636145919353569e-05
long,12980,2025-02-07 10:00:00+00:00,2893.2459488525387,0.04302482058959311,0.01258004628846818,0.12900231442340893,12982.0,2025-02-07 12:00:00+00:00,2885.256601196289,sl,-4.723486526931058e-05
long,12983,2025-02-07 13:00:00+00:00,2887.042897705078,0.043115226347453656,0.01258004628846818,0.12900231442340893,12987.0,2025-02-07 15:30:00+00:00,2893.3525267944337,sl,1.4961178516022307e-05
long,12988,2025-02-07 16:00:00+00:00,2886.642551147461,0.04312185111391034,0.01258004628846818,0.12900231442340893,13056.0,2025-02-10 09:00:00+00:00,2927.5355,tp,0.00016814670046213674
long,13057,2025-02-10 10:00:00+00:00,2932.265448852539,0.04474500186763946,0.01325765241939775,0.16288262096988748,13065.0,2025-02-10 16:00:00+00:00,2926.935702392578,sl,-3.73244447657583e-05
long,13066,2025-02-10 16:30:00+00:00,2931.2148749999997,0.0447593681990126,0.01325765241939775,0.16288262096988748,13080.0,2025-02-11 02:00:00+00:00,2944.2271011962894,sl,4.5843843360748426e-05
long,13081,2025-02-11 03:00:00+00:00,2946.072397705078,0.04019303523466505,0.011964907209580811,0.09824536047904053,13085.0,2025-02-11 07:00:00+00:00,2937.630547607422,sl,-4.6163473326614196e-05
long,13086,2025-02-11 08:00:00+00:00,2935.3668522949215,0.042411603096937436,0.01258004628846818,0.12900231442340893,13087.0,2025-02-11 09:00:00+00:00,2927.635547607422,sl,-4.5639165631322996e-05
long,13089,2025-02-11 12:00:00+00:00,2918.4584999999997,0.04265537169665929,0.01258004628846818,0.12900231442340893,13108.0,2025-02-12 00:00:00+00:00,2919.739351196289,sl,-7.0690872051718756e-06
long,13140,2025-02-13 01:00:00+00:00,2934.766698852539,0.043192370551168584,0.012809691751152598,0.14048458755762994,13147.0,2025-02-13 08:00:00+00:00,2935.631547607422,sl,-9.0464978511647e-06
long,13148,2025-02-13 09:00:00+00:00,2943.270948852539,0.04249005177309745,0.012638033123819087,0.1319016561909543,13152.0,2025-02-13 13:00:00+00:00,2934.132297607422,sl,-5.17689102105437e-05
long,13153,2025-02-13 14:00:00+00:00,2944.3713522949215,0.04247197307341551,0.012638033123819087,0.1319016561909543,13179.0,2025-02-14 11:00:00+00:00,2952.9227023925782,sl,2.4160705144009944e-05
long,13180,2025-02-14 12:00:00+00:00,2955.577147705078,0.04005835019854187,0.011964907209580811,0.09824536047904053,13181.0,2025-02-14 13:00:00+00:00,2938.829898803711,sl,-7.93893053955453e-05
long,13183,2025-02-14 14:30:00+00:00,2929.2638267211914,0.04249279467708437,0.01258004628846818,0.12900231442340893,13184.0,2025-02-14 15:00:00+00:00,2915.241601196289,sl,-7.252403695070469e-05
long,13186,2025-02-14 16:00:00+00:00,2913.656051147461,0.04271732040539093,0.01258004628846818,0.12900231442340893,13188.0,2025-02-14 17:00:00+00:00,2900.2491011962893,sl,-7.021203305254799e-05
long,13249,2025-02-17 02:00:00+00:00,2913.255948852539,0.04291710314613328,0.012638033123819087,0.1319016561909543,13304.0,2025-02-19 02:00:00+00:00,2946.326148803711,sl,0.0001324416704169889
long,13305,2025-02-19 03:00:00+00:00,2947.97325,0.04222267731024262,0.01258004628846818,0.12900231442340893,13313.0,2025-02-19 11:00:00+00:00,2951.5235000000002,sl,2.5757979927924005e-06
long,13314,2025-02-19 12:00:00+00:00,2952.575647705078,0.04009557884142348,0.011964907209580811,0.09824536047904053,13317.0,2025-02-19 14:30:00+00:00,2946.7758750000003,sl,-3.543343557234962e-05
long,13318,2025-02-19 15:00:00+00:00,2943.070897705078,0.04022364359782427,0.011964907209580811,0.09824536047904053,13344.0,2025-02-20 11:00:00+00:00,2964.716851196289,sl,7.667149832948709e-05
long,13345,2025-02-20 12:00:00+00:00,2964.2814488525387,0.039938890205437,0.011964907209580811,0.09824536047904053,13346.0,2025-02-20 13:00:00+00:00,2949.324648803711,sl,-7.204296070932993e-05
long,13348,2025-02-20 14:30:00+00:00,2954.3764744262694,0.042324170762872225,0.012638033123819087,0.1319016561909543,13365.0,2025-02-21 01:00:00+00:00,2943.9272023925782,sl,-5.719159493392339e-05
long,13366,2025-02-21 02:00:00+00:00,2954.8766022949217,0.042314587004931355,0.012638033123819087,0.1319016561909543,13367.0,2025-02-21 03:00:00+00:00,2943.7273511962894,sl,-6.0155992988581697e-05
long,13413,2025-02-22 18:00:00+00:00,2951.2429406689453,0.04236413742368273,0.012638033123819087,0.1319016561909543,13443.0,2025-02-24 00:00:00+00:00,2942.9277023925783,sl,-4.815836693095878e-05
long,13447,2025-02-24 04:00:00+00:00,2955.6770511474606,0.04210446799067198,0.01258004628846818,0.12900231442340893,13448.0,2025-02-24 05:00:00+00:00,2947.9252023925783,sl,-4.5499661341178163e-05
long,13450,2025-02-24 07:00:00+00:00,2958.9787499999998,0.042249425418753095,0.012638033123819087,0.1319016561909543,13453.0,2025-02-24 10:00:00+00:00,2952.4229523925783,sl,-4.0588896941833e-05
long,13454,2025-02-24 11:00:00+00:00,2963.681051147461,0.04218067856467832,0.012638033123819087,0.1319016561909543,13457.0,2025-02-24 14:00:00+00:00,2951.9232023925783,sl,-6.25905624499237e-05
long,13458,2025-02-24 14:30:00+00:00,2954.4764999999998,0.040055960258532065,0.011964907209580811,0.09824536047904053,13477.0,2025-02-25 03:00:00+00:00,2954.821898803711,sl,-1.057793443492576e-05
long,13478,2025-02-25 04:00:00+00:00,2954.176301147461,0.042119148996761904,0.01258004628846818,0.12900231442340893,13481.0,2025-02-25 07:00:00+00:00,2943.9272023925782,sl,-5.608573959821926e-05
long,13482,2025-02-25 08:00:00+00:00,2956.6775511474607,0.04227512744897726,0.012638033123819087,0.1319016561909543,13484.0,2025-02-25 10:00:00+00:00,2949.424452392578,sl,-4.35772037785481e-05
long,13485,2025-02-25 11:00:00+00:00,2953.676051147461,0.044390929775511914,0.01325765241939775,0.16288262096988748,13486.0,2025-02-25 12:00:00+00:00,2940.629047607422,sl,-7.157376639273386e-05
long,13488,2025-02-25 14:00:00+00:00,2947.97325,0.042200547934149533,0.01258004628846818,0.12900231442340893,13489.0,2025-02-25 14:30:00+00:00,2930.6839494018554,sl,-8.593903073326801e-05
