side,entry_price,tp_dist,stop_dist,risk_frac,conf_weight,vol_scale,rweight
short,3345.082608334961,72.78682617187509,19.409820312500027,0.18038897444849153,0.515397069852833,1.0,1.0
short,3310.243952392578,62.164097377232146,16.577092633928572,0.18038897444849153,0.515397069852833,1.0,1.0
long,3344.271397705078,83.39988490513431,22.23996930803582,0.18310838388284806,0.5231668110938517,1.0,1.0
long,3321.15975,49.64988490513432,13.23996930803582,0.18338326938265798,0.5239521982361657,1.0,1.0
long,3399.748951721191,74.03560965401746,19.742829241071327,0.18310838388284806,0.5231668110938517,1.0,1.0
long,3386.2923977050777,58.80024065290178,15.680064174107143,0.18310838388284806,0.5231668110938517,1.0,1.0
short,3394.6018988037113,86.18559919084822,22.98282645089286,0.18038897444849153,0.515397069852833,1.0,1.0
long,3425.812147705078,53.52832031250019,14.274218750000053,0.18310838388284806,0.5231668110938517,1.0,1.0
long,3381.239823852539,85.39264787946409,22.77137276785709,0.18310838388284806,0.5231668110938517,1.0,1.0
long,3340.069102294922,65.11705915178567,17.364549107142846,0.18310838388284806,0.5231668110938517,1.0,1.0
long,3346.872551147461,68.2712611607144,18.205669642857174,0.18338326938265798,0.5239521982361657,1.0,1.0
long,3330.764647705078,57.64259556361568,15.371358816964182,0.18338326938265798,0.5239521982361657,1.0,1.0
long,3377.988198852539,73.60693359375,19.628515625000002,0.18338326938265798,0.5239521982361657,1.0,1.0
long,3450.7245,56.206944056919646,14.988518415178573,0.18338326938265798,0.5239521982361657,1.0,1.0
short,3403.397547607422,48.535818917410516,12.942885044642805,0.18038897444849153,0.515397069852833,1.0,1.0
short,3342.128148803711,32.9575195312502,8.788671875000054,0.18038897444849153,0.515397069852833,1.0,1.0
long,3361.0796022949216,40.71412876674107,10.857101004464287,0.18310838388284806,0.5231668110938517,1.0,1.0
long,3335.7169517211914,61.778477260044646,16.474260602678573,0.18310838388284806,0.5231668110938517,1.0,1.0
long,3305.652,123.49691685267851,32.93251116071427,0.18338326938265798,0.5239521982361657,1.0,1.0
long,3359.17875,45.77134486607143,12.205691964285714,0.18338326938265798,0.5239521982361657,1.0,1.0
long,3350.5743522949215,33.0216064453125,8.80576171875,0.18338326938265798,0.5239521982361657,1.0,1.0
long,3345.8720511474608,40.71439034598214,10.857170758928572,0.18310838388284806,0.5231668110938517,1.0,1.0
long,3332.965698852539,39.21439034598214,10.457170758928571,0.18310838388284806,0.5231668110938517,1.0,1.0
long,3306.752647705078,56.206996372767854,14.988532366071428,0.18338326938265798,0.5239521982361657,1.0,1.0
long,3327.062602294922,35.057320731026785,9.348618861607143,0.18310838388284806,0.5231668110938517,1.0,1.0
long,3372.4033067975724,39.1891759755657,10.45044692681752,0.18338326938265798,0.5239521982361657,1.0,1.0
long,3364.981698852539,51.983810736208454,13.862349529655589,0.18338326938265798,0.5239521982361657,1.0,1.0
long,3355.977198852539,105.17122977120536,28.04566127232143,0.18310838388284806,0.5231668110938517,1.0,1.0
long,3342.970698852539,35.99989536830377,9.599972098214337,0.18310838388284806,0.5231668110938517,1.0,1.0
long,3335.667,39.42851911272341,10.51427176339291,0.18338326938265798,0.5239521982361657,1.0,1.0
long,3354.576352294922,34.521554129464285,9.205747767857144,0.18310838388284806,0.5231668110938517,1.0,1.0
long,3415.4068011474606,54.621303013392854,14.565680803571428,0.18338326938265798,0.5239521982361657,1.0,1.0
long,3402.600352294922,27.643171037946235,7.371512276785663,0.18312018704827662,0.5232005344236476,1.0,1.0
long,3441.1196022949216,33.68544224330357,8.982784598214286,0.18310838388284806,0.5231668110938517,1.0,1.0
long,3424.5113267211914,52.11432756696428,13.897154017857142,0.18338326938265798,0.5239521982361657,1.0,1.0
long,3402.950625,68.52873883928591,18.27433035714291,0.18338326938265798,0.5239521982361657,1.0,1.0
short,3338.2299523925785,43.84929279704693,11.69314474587918,0.18038897444849153,0.515397069852833,1.0,1.0
long,3388.293397705078,102.19273158482144,27.25139508928572,0.17319589110411224,0.5231668110938517,0.9458654346210724,1.0
long,3333.966198852539,139.5640869140629,37.2170898437501,0.1538957937885102,0.5239521982361657,0.8392030216637837,1.0
long,3417.7079999999996,57.12859235491072,15.234291294642858,0.18338326938265798,0.5239521982361657,1.0,1.0
long,3406.9025511474606,37.80008370535714,10.080022321428572,0.18338326938265798,0.5239521982361657,1.0,1.0
long,3433.1156022949217,30.643171037946622,8.171512276785768,0.18310838388284806,0.5231668110938517,1.0,1.0
long,3414.806647705078,35.52884347098214,9.474358258928572,0.18310838388284806,0.5231668110938517,1.0,1.0
long,3470.8346477050777,44.03571428571448,11.742857142857195,0.18338326938265798,0.5239521982361657,1.0,1.0
long,3452.025198852539,55.88582938058056,14.902887834821483,0.18310838388284806,0.5231668110938517,1.0,1.0
short,3397.100648803711,33.75,9.0,0.18038897444849153,0.515397069852833,1.0,1.0
short,3401.898297607422,37.11427525111607,9.897140066964287,0.18038897444849153,0.515397069852833,1.0,1.0
long,3418.308397705078,41.50718470982143,11.068582589285715,0.18338326938265798,0.5239521982361657,1.0,1.0
long,3406.20225,47.89285714285714,12.771428571428572,0.18310838388284806,0.5231668110938517,1.0,1.0
long,3395.1967499999996,42.407278878348215,11.308607700892857,0.18310838388284806,0.5231668110938517,1.0,1.0
long,3404.501448852539,49.93558175223194,13.316155133928518,0.18338326938265798,0.5239521982361657,1.0,1.0
long,3391.5948522949216,49.456996372767854,13.188532366071428,0.18310838388284806,0.5231668110938517,1.0,1.0
long,3381.6400482788085,43.64998953683036,11.63999720982143,0.18338326938265798,0.5239521982361657,1.0,1.0
long,3390.5943522949215,44.69996861049107,11.919991629464286,0.18338326938265798,0.5239521982361657,1.0,1.0
long,3382.490448852539,23.29258510044643,6.211356026785715,0.18310838388284806,0.5231668110938517,1.0,1.0
long,3377.788147705078,33.942626953125,9.0513671875,0.18338326938265798,0.5239521982361657,1.0,1.0
long,3417.007698852539,80.55008370535694,21.48002232142852,0.18338326938265798,0.5239521982361657,1.0,1.0
long,3410.1041022949216,23.399571010044838,6.239885602678624,0.18310838388284806,0.5231668110938517,1.0,1.0
long,3432.815647705078,40.435128348214285,10.782700892857143,0.18338326938265798,0.5239521982361657,1.0,1.0
long,3472.6353522949216,19.650303431919642,5.240080915178572,0.18310838388284806,0.5231668110938517,1.0,1.0
long,3471.534948852539,24.94283621651786,6.6514229910714295,0.18338326938265798,0.5239521982361657,1.0,1.0
long,3520.9721917419433,39.64313180106046,10.571501813616123,0.18338326938265798,0.5239521982361657,1.0,1.0
long,3554.603867340087,31.05020141601621,8.280053710937656,0.18338326938265798,0.5239521982361657,1.0,1.0
long,3546.9725511474608,45.96435110909618,12.25716029575898,0.18338326938265798,0.5239521982361657,1.0,1.0
long,3604.9016477050777,48.08543178013393,12.822781808035714,0.18338326938265798,0.5239521982361657,1.0,1.0
long,3598.29825,75.92185756138471,20.245828683035924,0.18338326938265798,0.5239521982361657,1.0,1.0
long,3675.1366988525388,59.100062779017854,15.760016741071428,0.18338326938265798,0.5239521982361657,1.0,1.0
short,3672.562702392578,54.49286760602562,14.531431361606833,0.18038897444849153,0.515397069852833,1.0,1.0
short,3690.053952392578,35.5714808872762,9.485728236606986,0.18038897444849153,0.515397069852833,1.0,1.0
long,3722.2601022949216,63.92133440290178,17.045689174107142,0.18338326938265798,0.5239521982361657,1.0,1.0
long,3702.8505,40.73568289620555,10.862848772321481,0.18310838388284806,0.5231668110938517,1.0,1.0
short,3686.6557500000004,51.278529575892854,13.67427455357143,0.18038897444849153,0.515397069852833,1.0,1.0
long,3709.553801147461,63.17143903459822,16.84571707589286,0.18310838388284806,0.5231668110938517,1.0,1.0
long,3783.290602294922,57.75005231584822,15.400013950892859,0.18310838388284806,0.5231668110938517,1.0,1.0
short,3769.714297607422,62.27118791852678,16.605650111607144,0.18038897444849153,0.515397069852833,1.0,1.0
long,3802.4002499999997,64.88551548549127,17.302804129464338,0.18338326938265798,0.5239521982361657,1.0,1.0
long,3862.9305,53.7858189174115,14.342885044643067,0.18310838388284806,0.5231668110938517,1.0,1.0
long,3841.319602294922,90.36422293526786,24.09712611607143,0.18338326938265798,0.5239521982361657,1.0,1.0
long,3894.546397705078,58.67175292968808,15.645800781250157,0.18338326938265798,0.5239521982361657,1.0,1.0
short,3885.7561011962894,55.79987444196428,14.879966517857142,0.18038897444849153,0.515397069852833,1.0,1.0
short,3903.847148803711,74.07856096540178,19.754282924107144,0.18038897444849153,0.515397069852833,1.0,1.0
long,3945.271698852539,114.0776157924106,30.420697544642827,0.18310838388284806,0.5231668110938517,1.0,1.0
long,4025.4116022949215,58.97157505580395,15.72575334821439,0.18338326938265798,0.5239521982361657,1.0,1.0
short,3970.913452392578,159.32111467633948,42.485630580357196,0.18038897444849153,0.515397069852833,1.0,1.0
short,4007.9950000000003,100.8856201171877,26.902832031250053,0.17905891653814432,0.5115969043946981,1.0,1.0
long,4101.349454589844,119.05747767857144,31.74866071428572,0.18310838388284806,0.5231668110938517,1.0,1.0
long,4208.103,91.58537946428572,24.42276785714286,0.18310838388284806,0.5231668110938517,1.0,1.0
long,4357.477454589844,196.4148297991071,52.37728794642857,0.18310838388284806,0.5231668110938517,1.0,1.0
long,4329.1635,214.62848772321428,57.234263392857144,0.1530268710636853,0.5231668110938517,0.8357174467860041,1.0
long,4259.178573852539,237.49260602678572,63.33136160714286,0.13735387268856028,0.5231668110938517,0.7501233410286592,1.0
long,4365.081352294922,135.406494140625,36.1083984375,0.18310838388284806,0.5231668110938517,1.0,1.0
long,4270.334295410156,160.928466796875,42.914257812500004,0.18310838388284806,0.5231668110938517,1.0,1.0
long,4170.784301147461,221.8068498883929,59.148493303571435,0.15921575181935502,0.5231668110938517,0.8695164494555342,1.0
short,4086.555797607422,194.70075334821428,51.920200892857146,0.18038897444849153,0.515397069852833,1.0,1.0
short,4139.828952392579,195.87890625,52.234375,0.15869843987780952,0.5056864614843729,0.8966506886611808,1.0
