entry_date,entry_price,size,fee_entry,exit_date,exit_price,fee_exit,pnl,return
2023-12-12 18:00:00+00:00,1995.297198852539,0.05,0.24987989322502696,2023-12-12 21:00:00+00:00,1994.0025,0.24971775236139168,-0.5739994796319369,-0.0011485507541717794
2023-12-13 04:00:00+00:00,1993.9965,0.0,0.0,,,,,
2023-12-13 05:00:00+00:00,1994.4967499999998,0.0,0.0,,,,,
2023-12-13 06:00:00+00:00,1990.2946988525389,0.0,0.0,,,,,
2023-12-13 07:00:00+00:00,1995.0970255737302,0.0,0.0,,,,,
2023-12-13 08:00:00+00:00,1996.197551147461,0.0,0.0,,,,,
2023-12-13 09:00:00+00:00,1998.49875,0.0,0.0,,,,,
2023-12-13 13:00:00+00:00,2000.699801147461,0.0,0.0,,,,,
2023-12-13 15:30:00+00:00,1997.6483494262695,0.0,0.0,,,,,
2023-12-13 16:00:00+00:00,1997.298198852539,0.0,0.0,,,,,
2023-12-13 16:30:00+00:00,1997.6983622131347,0.0,0.0,,,,,
2023-12-13 17:00:00+00:00,1998.09852557373,0.0,0.0,,,,,
2023-12-13 18:30:00+00:00,2014.10652557373,0.0,0.0,,,,,
2023-12-13 20:00:00+00:00,2040.4197244262693,0.1,0.49971859248141115,2023-12-14 01:00:00+00:00,2045.8765744018556,0.5010550279983482,2.1718160058757685,0.002173039024915365
2023-12-14 02:00:00+00:00,2048.52375,0.1,0.4998021973520808,2023-12-14 03:00:00+00:00,2044.4772500000001,0.4988149256196515,-2.4733583904782357,-0.002474337251398579
2023-12-14 04:00:00+00:00,2046.6227755737302,0.1,0.4996535393226893,2023-12-14 06:00:00+00:00,2048.975,0.50022780111333,0.6482957801679944,0.0006487453096467591
2023-12-14 08:00:00+00:00,2052.225551147461,0.1,0.49966097143473154,2023-12-14 14:30:00+00:00,2055.47175,0.5004513323535025,1.0802705051882708,0.0010810034873109772
2023-12-14 18:00:00+00:00,2046.822948852539,0.1,0.49969000191141927,2023-12-14 20:30:00+00:00,2050.1744732055663,0.5005082081032686,1.1359041755953296,0.0011366088687488817
2023-12-15 00:00:00+00:00,2047.823448852539,0.1,0.4997218126201034,2023-12-15 09:00:00+00:00,2056.2713988037112,0.5017833306014944,3.6212526321805747,0.003623268527337138
2023-12-15 14:00:00+00:00,2048.4237244262695,0.1,0.49987788916108133,2023-12-15 16:00:00+00:00,2047.1758511962892,0.49957337001853047,-1.1086116551202772,-0.0011088824682571993
2023-12-15 18:00:00+00:00,2034.8169488525389,0.0,0.0,,,,,
2023-12-15 18:30:00+00:00,2034.4667372131346,0.0,0.0,,,,,
2023-12-15 19:00:00+00:00,2034.11652557373,0.0,0.0,,,,,
2023-12-15 19:30:00+00:00,2033.566262786865,0.0,0.0,,,,,
2023-12-15 20:00:00+00:00,2033.0159999999998,0.0,0.0,,,,,
2023-12-15 20:30:00+00:00,2033.9164744262694,0.0,0.0,,,,,
2023-12-15 21:00:00+00:00,2034.8169488525389,0.0,0.0,,,,,
2023-12-18 13:00:00+00:00,2040.9199744262694,0.1,0.4997974646838673,2023-12-18 14:30:00+00:00,2036.231375,0.4986492814451656,-2.795015758848519,-0.002796148396447376
2023-12-18 16:30:00+00:00,2043.121086639404,0.1,0.4996327240226907,2023-12-18 17:30:00+00:00,2043.227875,0.4996588384609623,-0.44742996191769463,-0.0004477588640664925
2023-12-18 18:00:00+00:00,2041.6202755737302,0.1,0.4995853708883937,2023-12-18 18:30:00+00:00,2039.3797633972172,0.49903711658269595,-1.5955457279782026,-0.0015968699455119195
2023-12-18 19:00:00+00:00,2041.220051147461,0.1,0.49948061433345037,2023-12-18 20:00:00+00:00,2039.2798988037111,0.49900586469339475,-1.448505144804635,-0.0014500113750537088
2023-12-19 03:00:00+00:00,2037.7183011474608,0.1,0.4993832150454935,2023-12-19 13:00:00+00:00,2042.6781011962892,0.5005987122479145,1.9303956925940393,0.001932779911733899
2023-12-19 14:30:00+00:00,2056.5277499999997,0.1,0.499454765669371,2023-12-19 15:00:00+00:00,2054.772148803711,0.4990283948683442,-1.3517699969219281,-0.0013532456689148628
2023-12-19 18:00:00+00:00,2053.626397705078,0.1,0.4993622044312414,2023-12-19 21:00:00+00:00,2052.773148803711,0.49915472742724926,-0.9141087354115556,-0.0009152762536891413
2023-12-20 01:00:00+00:00,2052.225551147461,0.1,0.4992915308842493,2023-12-20 05:00:00+00:00,2053.47275,0.4995949652821171,0.10727383045340522,0.00010742604652578665
2023-12-20 14:00:00+00:00,2052.325698852539,0.1,0.49927192999922776,2023-12-20 14:30:00+00:00,2047.4257872009277,0.49807992214760194,-2.8820956253992365,-0.0028862984800724673
2023-12-20 15:30:00+00:00,2047.8233877868652,0.1,0.4991028616214579,2023-12-20 16:30:00+00:00,2047.026023803711,0.498908525211336,-0.8875813454550913,-0.0008891767746748295
2023-12-20 19:30:00+00:00,2045.2221122131346,0.0,0.0,,,,,
2023-12-20 20:30:00+00:00,2044.6718494262693,0.0,0.0,,,,,
2023-12-20 21:00:00+00:00,2045.4222244262694,0.0,0.0,,,,,
2023-12-20 22:00:00+00:00,2045.2221122131346,0.0,0.0,,,,,
2023-12-20 23:00:00+00:00,2045.022,0.0,0.0,,,,,
2023-12-21 00:00:00+00:00,2046.5227499999999,0.0,0.0,,,,,
2023-12-21 01:00:00+00:00,2048.4237244262695,0.0,0.0,,,,,
2023-12-21 02:00:00+00:00,2049.924352294922,0.0,0.0,,,,,
2023-12-21 08:00:00+00:00,2049.024,0.0,0.0,,,,,
2023-12-21 09:00:00+00:00,2047.9234744262694,0.0,0.0,,,,,
2023-12-21 10:00:00+00:00,2046.7228011474608,0.0,0.0,,,,,
2023-12-21 11:00:00+00:00,2046.6227755737302,0.0,0.0,,,,,
2023-12-21 12:00:00+00:00,2050.52475,0.0,0.0,,,,,
2023-12-21 13:00:00+00:00,2053.926352294922,0.0,0.0,,,,,
2023-12-21 14:00:00+00:00,2054.826948852539,0.0,0.0,,,,,
2023-12-21 14:30:00+00:00,2054.576823852539,0.0,0.0,,,,,
2023-12-21 17:30:00+00:00,2052.725801147461,0.1,0.49903352741110407,2023-12-22 02:00:00+00:00,2060.6691011962894,0.5009646051227185,3.3611908181060097,0.003367700398351251
2023-12-22 04:00:00+00:00,2061.830448852539,0.1,0.4991766352756388,2023-12-22 13:00:00+00:00,2078.160351196289,0.5031301639039842,7.403927092786807,0.0074161394680446685
2023-12-22 16:30:00+00:00,2067.53325,0.1,0.49952187279851434,2023-12-22 17:00:00+00:00,2066.46625,0.4992640825848498,-1.0148445099140049,-0.0010158158883298285
2023-12-22 21:00:00+00:00,2065.5322499999997,0.1,0.49944615447937873,2023-12-23 15:00:00+00:00,2065.5592147308353,0.4994526745572533,-0.48641251880817193,-0.00048695191107758854
2023-12-23 17:00:00+00:00,2067.858424713135,0.0,0.0,,,,,
2023-12-26 14:00:00+00:00,2069.334198852539,0.1,0.4993968615457143,2023-12-26 15:30:00+00:00,2068.415226196289,0.49917508390311216,-0.9427303691074096,-0.000943868936410119
2023-12-26 16:30:00+00:00,2070.9348522949217,0.1,0.4993247551841816,2023-12-26 20:30:00+00:00,2078.3603244018555,0.501115116690635,3.0796078962161526,0.0030837724990023818
2023-12-27 03:00:00+00:00,2076.837948852539,0.1,0.4994537693412332,2023-12-27 14:30:00+00:00,2085.007023803711,0.5014183305524959,3.4277040919728288,0.003431452821443197
2023-12-27 20:00:00+00:00,2090.944852294922,0.1,0.49960018185736477,2023-12-28 02:00:00+00:00,2096.6511011962893,0.5009636051852051,2.225883050495469,0.0022276643717585314
